TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
EUCA3;22,91;0,88;22,86;1,47;0,80;31,25;13,99;5,57;9,10;6,92;1,89;0,31;1,27;99,62;-1,17;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;71.944,79;15,57;1,00
EUCA4;7,45;2,97;7,43;0,48;0,26;31,25;13,99;5,57;2,96;6,92;1,89;0,31;0,41;32,39;-0,38;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;767.514,63;15,57;1,00
EVEN3;11,42;1,26;18,00;1,32;0,43;25,89;10,45;7,93;13,66;11,48;-2,18;-0,21;1,43;0,91;-1,77;2,73;7,31;2,42;4,14;0,33;0,54;0,30;-2,81;-12,22;20.628.799,00;8,68;0,63
EZTC3;40,44;0,73;24,60;2,28;2,03;42,82;28,52;37,96;32,75;28,14;-4,61;-0,32;9,34;4,69;-4,12;6,75;9,27;8,25;6,38;0,89;0,10;0,22;-3,30;-9,33;90.304.276,13;17,74;1,64
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FESA3;37,80;2,23;106,84;1,94;1,15;24,85;13,40;2,16;17,25;14,01;1,39;0,16;2,31;9,19;-1,65;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;31.208,31;19,48;0,35
FESA4;22,59;4,11;63,85;1,16;0,69;24,85;13,40;2,16;10,31;14,01;1,39;0,16;1,38;5,49;-0,98;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;5.819.634,58;19,48;0,35
FHER3;3,17;;0,26;-0,83;0,09;12,57;0,70;34,79;12,91;35,00;22,09;;0,09;0,93;-0,20;1,23;-319,27;35,52;-192,42;-0,11;1,11;1,02;-27,63;141,43;1.103.820,38;-3,81;12,16
FIGE3;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FIGE4;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FLEX3;0,00;;0,00;0,00;0,00;30,08;-0,38;-5,13;0,00;-71,90;-71,90;3,84;0,00;0,00;0,00;1,07;-72,08;-5,47;-6,40;0,08;0,92;1,07;24,52;;;10,74;-7,74
FLRY3;27,39;3,14;50,09;5,15;1,55;25,99;14,76;6,28;21,30;23,24;1,93;0,47;3,15;9,71;-2,39;1,84;10,28;3,10;9,02;0,30;0,70;0,49;11,59;29,49;47.447.510,88;5,32;0,55
FNCN3;0,00;;0,00;0,00;0,00;95,09;-344,67;-344,50;0,00;0,00;;;0,00;0,00;0,00;26,37;-17,66;-16,85;;0,95;0,05;0,05;-22,05;;;12,62;-2,23
FRAS3;10,54;;40,32;2,59;0,83;28,15;10,20;3,93;15,54;19,26;3,72;0,62;1,59;3,91;-1,57;1,82;6,41;2,06;4,68;0,32;0,67;0,52;12,30;-6,17;1.448.482,54;4,07;0,26
FRIO3;63,00;;-1,86;-3,48;0,15;17,81;7,99;-9,69;2,26;9,41;7,15;;0,18;-11,38;-0,52;0,98;-186,84;-8,17;5,93;-0,04;1,00;0,84;10,93;;169.456,33;-18,11;-33,84
FRTA3;6,30;;4,33;-0,19;0,37;39,16;-13,42;26,16;-8,43;-49,13;-40,69;;1,13;-0,16;-0,43;0,06;-4,49;8,48;59,38;-1,89;2,89;0,32;-29,82;;215.392,83;-32,42;1,46
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;-38,45;5.159.958,21;7,86;-0,69
GEPA3;40,83;6,38;15,96;2,18;0,90;42,25;38,02;16,39;6,88;7,30;0,01;0,00;2,61;-8,08;-1,26;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;25.756,88;18,76;2,56
GEPA4;44,50;5,86;17,39;2,37;0,98;42,25;38,02;16,39;7,50;7,30;0,01;0,00;2,85;-8,81;-1,38;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;106.019,08;18,76;2,56
GFSA3;4,18;;-21,49;0,83;0,36;24,71;-8,61;-13,92;-34,71;-37,88;-3,17;0,08;2,99;1,04;-1,58;1,84;-3,87;-1,70;-3,06;0,44;0,56;0,12;-24,01;;22.165.500,04;5,02;-0,19
GGBR3;24,25;1,32;29,43;1,33;0,66;9,93;8,05;3,57;13,05;18,65;3,86;0,39;1,05;3,22;-1,01;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;2.538.252,33;18,18;0,82
GGBR4;29,10;1,10;35,32;1,60;0,79;9,93;8,05;3,57;15,66;18,65;3,86;0,39;1,26;3,86;-1,21;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;348.949.698,71;18,18;0,82
GMAT3;8,85;;31,16;7,86;3,39;24,95;7,51;5,96;24,71;26,01;1,30;0,41;1,86;8,13;-11,09;2,51;25,22;10,89;17,70;0,43;0,56;1,83;;;34.263.418,46;1,13;0,28
GNDI3;91,40;0,18;68,62;7,84;3,51;29,92;13,48;7,99;40,68;40,56;-0,13;-0,02;5,48;32,27;-5,05;1,56;11,43;5,12;8,75;0,45;0,55;0,64;;;426.138.761,33;11,65;1,33
GOAU3;11,02;1,63;22,65;1,03;0,19;9,93;8,06;1,33;3,74;8,02;3,86;1,06;0,30;0,92;-0,29;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;778.828,08;10,67;0,49
GOAU4;12,88;1,40;26,47;1,21;0,22;9,93;8,06;1,33;4,38;8,02;3,86;1,06;0,35;1,08;-0,34;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;132.641.557,08;10,67;0,49
GOLL4;23,51;;-20,45;-5,00;5,75;26,49;-3,96;-40,78;-210,53;-237,31;-26,78;;8,34;-8,10;-7,43;0,24;-24,44;-28,13;12,46;-1,15;2,10;0,69;6,61;;243.364.275,79;-4,70;-1,15
GPAR3;32,00;;22,63;2,19;1,63;53,78;71,27;51,40;16,32;15,80;-0,52;-0,07;11,63;7,31;-2,36;3,53;9,68;7,19;8,24;0,74;0,26;0,14;32,73;;24.820,70;14,61;1,41
GPCP3;26,28;1,17;8,39;2,99;0,97;21,01;14,40;10,73;6,25;6,98;0,69;0,33;0,90;6,02;-1,67;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;4.180.774,75;8,78;3,13
GPCP4;28,80;5,42;9,19;3,28;1,06;21,01;14,40;10,73;6,85;6,98;0,69;0,33;0,99;6,60;-1,83;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;41.413,29;8,78;3,13
GPIV33;4,30;;-0,80;0,24;0,11;100,00;133,67;57,35;-0,34;0,49;0,83;-0,59;;0,43;-0,16;5,44;-30,44;-13,70;-40,29;0,45;0,25;-0,24;17,48;110,83;1.936.892,21;17,70;-5,39
GRND3;8,34;2,01;24,56;2,05;1,87;46,18;13,38;17,75;32,60;26,81;-5,78;-0,36;4,36;3,16;-5,49;9,74;8,35;7,61;5,70;0,91;0,09;0,43;-1,50;0,40;14.798.480,38;4,07;0,34
GSHP3;54,00;;-0,19;-0,18;0,06;66,62;20,78;-575,66;5,35;87,84;82,48;;1,11;2,70;-0,08;1,12;-92,07;-31,18;-3,71;-0,34;1,34;0,05;-11,13;;88.693,55;-303,62;-279,55
GUAR3;14,50;2,80;159,53;1,49;0,55;55,84;0,51;0,70;219,04;254,29;35,25;0,24;1,12;2,90;-1,38;1,47;0,93;0,35;-1,16;0,37;0,63;0,49;10,55;4,30;13.976.933,08;9,73;0,09
HAGA3;3,19;;7,84;-0,50;0,64;27,28;24,51;19,14;6,12;5,25;0,62;;1,50;1,79;-3,74;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;35.244,29;-6,42;0,41
HAGA4;2,03;;4,99;-0,32;0,41;27,28;24,51;19,14;3,90;5,25;0,62;;0,96;1,14;-2,38;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;218.578,33;-6,42;0,41
HAPV3;16,78;0,35;69,19;7,95;4,74;40,49;16,85;11,17;45,87;45,50;-0,37;-0,06;7,73;40,36;-6,41;1,82;11,49;6,85;10,46;0,60;0,40;0,61;;;128.279.549,92;2,11;0,24
HBOR3;11,18;;-56,25;1,20;0,33;13,69;0,83;-2,20;147,99;242,30;94,31;0,76;1,24;0,64;-1,28;3,38;-2,13;-0,59;-0,48;0,28;0,64;0,27;-4,23;;20.067.484,67;9,32;-0,20
HBSA3;6,37;;-31,18;3,33;0,83;21,29;12,97;-11,72;28,17;45,44;17,27;2,04;3,65;4,18;-1,13;4,03;-10,68;-2,67;2,19;0,25;0,75;0,23;65,55;;20.776.780,17;1,91;-0,20
HBTS5;28,10;0,17;-17,81;0,87;0,20;71,38;-21,78;-20,65;-16,89;-25,00;-8,11;0,42;3,68;-1,67;-0,23;0,54;-4,89;-1,10;-5,18;0,22;0,78;0,05;;;106.036,20;32,25;-1,58
HETA3;4,01;;4,90;-0,01;0,19;100,00;80,19;32,53;1,99;320,15;315,74;;1,60;-0,05;-0,20;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;;-750,28;0,82
HETA4;11,35;;13,88;-0,02;0,54;100,00;80,19;32,53;5,63;320,15;315,74;;4,52;-0,15;-0,58;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;124.125,74;-750,28;0,82
HGTX3;16,10;2,73;7,46;1,62;1,17;39,02;8,76;32,60;27,76;25,31;-2,45;-0,14;2,43;3,26;-3,00;2,42;21,69;15,63;1,64;0,72;0,28;0,48;-1,59;-7,61;41.328.148,33;9,94;2,16
HOOT3;0,00;;0,00;0,00;0,00;54,47;-284,86;-318,57;0,00;-0,12;0,02;;0,00;0,00;0,00;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;;-22,84;-9,36
HOOT4;2,76;;-0,29;-0,12;0,11;54,47;-284,86;-318,57;-0,33;-0,12;0,02;;0,94;-0,09;-0,12;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;44.464,25;-22,84;-9,36
HYPE3;35,31;3,32;18,35;2,41;1,31;63,95;30,75;31,40;18,74;19,28;0,54;0,07;5,76;3,87;-2,48;3,56;13,11;7,14;7,45;0,54;0,46;0,23;3,54;23,65;97.886.423,92;14,68;1,92
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;289.164,47;2,31;-2,18
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;89.696,16;2,31;-2,18
IGBR3;10,95;;-1,50;-0,15;0,72;80,85;-655,78;-1.542,07;-3,53;-26,85;-23,32;;23,16;-1,83;-0,77;0,15;-9,87;-47,71;198,41;-4,83;5,83;0,03;-8,75;;3.532.001,50;-73,87;-7,29
IGSN3;0,00;;0,00;0,00;0,00;42,78;23,69;4,79;0,00;0,01;0,01;1,35;0,00;0,00;0,00;2,70;4.603,21;1.288,62;6.333,81;0,28;0,72;269,20;9,74;21,41;;0,00;0,18
IGTA3;35,23;1,19;26,93;2,01;0,99;62,81;57,18;32,77;15,44;20,02;4,58;0,60;8,83;9,91;-1,25;1,89;7,45;3,67;5,23;0,49;0,51;0,11;5,50;6,38;73.921.782,71;17,57;1,31
INEP3;18,20;;-0,35;-0,07;0,11;19,54;-4.232,60;-5.843,94;-0,48;-2,85;-2,38;;20,51;-0,07;-0,13;0,10;-19,63;-30,72;21,52;-1,57;2,57;0,01;-53,72;;777.364,54;-264,21;-51,86
INEP4;16,40;;-0,32;-0,06;0,10;19,54;-4.232,60;-5.843,94;-0,44;-2,85;-2,38;;18,48;-0,07;-0,12;0,10;-19,63;-30,72;21,52;-1,57;2,57;0,01;-53,72;;1.075.177,92;-264,21;-51,86
INNT3;8,44;;139,82;9,35;0,93;21,81;3,30;1,98;83,80;97,26;13,46;1,50;2,77;6,11;-1,60;1,58;6,69;0,67;0,51;0,10;0,90;0,34;62,50;37,41;;0,90;0,06
IRBR3;8,00;1,65;-15,61;2,08;0,44;-14,54;-13,47;-8,01;-9,29;-9,29;;;1,25;-5,93;-1,36;0,90;-13,33;-2,79;;0,21;0,79;0,35;17,17;15,00;490.739.713,33;3,85;-0,51
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14
ITSA3;12,50;5,16;15,36;1,93;1,56;28,31;145,27;125,07;13,23;13,07;0,11;0,02;19,21;27,52;-1,73;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;2.369.737,71;6,48;0,81
ITSA4;12,13;5,32;14,91;1,87;1,51;28,31;145,27;125,07;12,83;13,07;0,11;0,02;18,64;26,70;-1,68;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;287.384.585,21;6,48;0,81
ITUB3;28,99;4,50;15,29;2,09;0,14;53,89;-0,46;10,20;-337,56;-359,60;;;1,56;;-0,15;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;21.831.348,67;13,85;1,90
ITUB4;32,82;3,97;17,31;2,37;0,16;53,89;-0,46;10,20;-382,15;-359,60;;;1,77;;-0,16;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;961.207.528,04;13,85;1,90
JBDU3;2,44;;-12,59;0,18;0,06;;;;-33,64;-36,21;-12,67;0,07;;-0,38;-0,06;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;76.112,54;13,42;-0,19
JBDU4;1,34;;-6,91;0,10;0,04;;;;-18,48;-36,21;-12,67;0,07;;-0,21;-0,04;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;154.750,04;13,42;-0,19
JBSS3;24,40;2,22;21,24;1,62;0,38;17,04;7,89;1,20;3,23;5,82;2,60;1,30;0,25;2,45;-0,62;1,69;7,64;1,81;14,38;0,24;0,74;1,51;11,17;21,85;344.599.665,21;15,04;1,15
JFEN3;4,33;;-2,09;-3.347,14;307,61;-124,60;-2.910,42;-2.662,77;-1,92;-1,92;0,00;;55,74;2.713,89;-2.352,68;1,15;-159.905,82;-14.695,69;-68.776,40;-0,09;1,16;5,52;-36,70;;55.586,00;0,00;-2,07
JHSF3;7,40;1,97;7,66;1,33;0,73;65,06;95,64;69,16;5,54;6,01;0,47;0,11;5,30;5,72;-0,91;2,60;17,43;9,47;14,53;0,54;0,45;0,14;1,62;49,95;72.350.285,33;5,54;0,97
JOPA3;37,44;0,77;8,26;0,73;0,19;30,82;10,08;3,24;2,65;6,63;3,99;1,10;0,27;0,68;-0,59;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;13.211,00;51,05;4,53
JOPA4;32,06;0,99;7,08;0,63;0,16;30,82;10,08;3,24;2,27;6,63;3,99;1,10;0,23;0,58;-0,50;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;3.206,00;51,05;4,53
JPSA3;25,00;0,55;23,40;1,37;0,34;62,85;53,73;13,30;5,79;10,87;5,08;1,20;3,11;3,48;-0,43;1,89;5,86;1,47;4,74;0,25;0,51;0,11;5,51;;8.286.093,29;18,24;1,07
JSLG3;10,00;0,55;12,16;2,62;0,67;19,78;8,08;2,91;4,38;6,85;2,47;1,48;0,35;1,76;-1,39;3,71;21,52;5,50;13,77;0,26;0,74;1,89;;;4.297.078,08;3,82;0,82
KEPL3;36,99;1,48;14,31;1,89;1,14;26,02;13,33;11,29;12,12;10,22;-1,90;-0,30;1,62;5,91;-2,50;1,55;13,23;7,99;10,61;0,60;0,40;0,71;-8,42;-22,30;6.427.480,75;19,53;2,58
KLBN11;29,28;0,07;-10,23;12,68;0,92;38,23;22,86;-29,13;13,04;21,38;8,34;8,11;2,98;3,61;-1,40;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;138.885.553,79;2,31;-2,86
KLBN3;5,91;0,07;-10,32;12,80;0,93;38,23;22,86;-29,13;13,16;21,38;8,34;8,11;3,01;3,64;-1,41;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;1.936.015,25;0,46;-0,57
KLBN4;5,81;0,08;-10,15;12,58;0,91;38,23;22,86;-29,13;12,94;21,38;8,34;8,11;2,96;3,58;-1,38;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;8.314.638,79;0,46;-0,57
LAME3;18,81;1,22;59,52;2,81;0,87;34,85;8,64;2,86;19,72;23,16;0,01;0,00;1,70;2,42;-2,38;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;42.973.451,17;6,70;0,32
LAME4;23,84;0,96;75,43;3,56;1,11;34,85;8,64;2,86;24,99;23,16;0,01;0,00;2,16;3,06;-3,01;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;275.741.435,33;6,70;0,32
LAVV3;8,74;;31,69;1,58;1,16;41,05;32,74;22,85;22,11;10,73;-11,38;-0,81;7,24;1,50;-13,25;6,48;4,98;3,66;5,94;0,74;0,21;0,16;;;7.629.849,63;5,54;0,28
LCAM3;29,24;1,27;52,28;3,67;1,23;23,69;12,32;5,46;23,17;27,61;4,44;0,70;2,86;34,03;-1,74;1,14;7,03;2,35;6,27;0,33;0,67;0,43;50,13;68,64;85.212.611,96;7,96;0,56
LEVE3;20,99;2,62;29,98;2,01;0,99;23,64;6,21;4,04;19,53;20,20;0,67;0,07;1,21;4,48;-2,30;1,63;6,71;3,30;5,26;0,49;0,51;0,82;1,60;5,40;6.777.945,17;10,43;0,70
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LIGT3;24,34;;-68,23;1,09;0,29;19,17;3,62;-0,90;16,93;33,35;16,43;1,05;0,61;6,85;-0,41;1,17;-1,59;-0,42;1,98;0,27;0,73;0,47;7,79;14,91;36.271.707,50;22,41;-0,36
LINX3;37,78;0,30;-1.502,70;4,25;2,65;66,79;3,94;-0,55;209,94;202,84;-7,11;-0,14;8,28;10,42;-4,89;2,26;-0,28;-0,18;0,81;0,62;0,38;0,32;16,40;-10,47;48.911.891,08;8,89;-0,03
LIPR3;37,53;;13,53;2,21;1,93;;;;14,40;11,45;-2,96;-0,45;;6,26;-3,26;4,06;16,33;14,23;14,73;0,87;0,13;0,00;;;11.487,50;16,98;2,77
LJQQ3;15,98;0,42;61,15;6,48;1,37;41,22;8,62;3,24;22,99;21,25;-1,74;-0,49;1,98;4,46;-5,13;1,72;10,60;2,24;12,08;0,21;0,79;0,69;;;27.619.919,08;2,47;0,26
LLIS3;4,93;;-0,77;0,55;0,14;31,90;-172,04;-68,62;-0,31;-1,72;-1,42;2,52;0,53;1,05;-0,18;2,16;-70,98;-17,67;-75,30;0,25;0,75;0,26;4,50;;550.644,29;9,02;-6,40
LOGG3;34,79;0,61;24,86;1,17;0,87;98,71;185,08;102,20;13,73;15,49;1,76;0,15;25,41;7,49;-1,05;2,84;4,70;3,49;4,27;0,74;0,25;0,03;13,50;-19,27;12.507.285,29;29,75;1,40
LOGN3;15,35;;-15,14;7,46;0,77;16,73;13,98;-10,00;10,83;15,81;4,98;3,43;1,51;2,58;-1,47;2,71;-49,28;-5,11;7,89;0,10;0,90;0,51;1,55;;23.322.860,00;2,06;-1,01
LPSB3;4,84;;-48,33;4,31;1,90;85,78;17,86;-9,39;25,40;20,54;-4,86;-0,83;4,54;6,24;-3,55;2,90;-8,93;-3,93;7,51;0,44;0,57;0,42;-13,72;;4.882.746,88;1,12;-0,10
LREN3;43,10;0,75;27,26;6,49;2,64;59,66;14,16;16,47;31,72;32,74;1,02;0,21;4,49;13,73;-6,00;1,52;23,80;9,70;10,85;0,41;0,59;0,59;12,95;18,45;298.918.771,04;6,64;1,58
LTEL3B;86,61;0,36;62,34;6,62;5,58;;;;59,08;59,12;0,04;0,00;;48,12;-6,48;5,95;10,62;8,95;9,57;0,84;0,16;0,00;;;;13,08;1,39
LUPA3;2,48;;-0,49;1,60;0,13;56,37;707,68;1.312,06;-0,91;-3,23;-2,32;4,09;;0,60;-0,21;2,34;-326,35;-26,36;-32,97;0,08;0,92;-0,02;-38,92;;1.396.775,75;1,55;-5,05
LUXM3;0,00;;0,00;0,00;0,00;25,92;13,66;10,95;0,00;12,85;0,41;0,06;0,00;0,00;0,00;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;;18,64;2,27
LUXM4;63,00;7,41;27,81;3,38;2,10;25,92;13,66;10,95;22,30;12,85;0,41;0,06;3,05;17,15;-2,78;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;69.279,29;18,64;2,27
LWSA3;79,05;0,16;565,80;15,26;8,23;41,99;10,43;3,91;212,12;204,18;-7,94;-0,57;22,12;21,87;-28,46;2,13;2,70;1,45;4,15;0,54;0,46;0,37;;;99.727.637,21;5,18;0,14
MAPT3;50,01;;-264,10;-8,02;59,45;;;;-267,17;-267,15;0,00;;;-11.488,48;-59,45;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;5.001,00;-6,23;-0,19
MAPT4;50,00;;-264,05;-8,02;59,44;;;;-267,12;-267,15;0,00;;;-11.486,19;-59,44;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;39.256,43;-6,23;-0,19
MDIA3;33,99;1,35;14,06;1,77;1,19;34,96;11,29;11,31;14,08;14,48;0,40;0,05;1,59;6,49;-2,03;1,80;12,60;8,47;9,31;0,67;0,33;0,75;5,91;-1,46;29.795.520,67;19,18;2,42
MDNE3;10,21;;-6,24;0,87;0,41;25,64;-16,12;-33,09;-12,82;-14,54;-1,72;0,12;2,07;1,58;-0,75;2,33;-13,86;-6,59;-6,31;0,48;0,53;0,20;-13,69;;3.411.927,29;11,80;-1,64
MEAL3;3,92;;-2,44;0,90;0,42;25,41;-42,12;-37,35;-2,17;-2,24;-0,07;0,03;0,91;3,59;-0,57;1,76;-36,63;-17,11;-34,91;0,47;0,53;0,46;29,56;;60.983.738,54;4,38;-1,60
MELK3;7,19;;29,29;1,29;0,76;25,04;11,13;8,80;23,16;13,94;-9,22;-0,51;2,58;1,42;-4,80;2,72;4,41;2,58;3,54;0,59;0,40;0,29;;;4.488.804,71;5,57;0,25
MERC3;31,50;0,39;54,68;2,28;1,89;76,09;23,24;17,05;40,12;29,67;;;9,32;6,59;-2,97;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;46.219,33;13,83;0,58
MERC4;12,63;3,91;21,92;0,91;0,76;76,09;23,24;17,05;16,09;29,67;;;3,74;2,64;-1,19;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;70.558,88;13,83;0,58
MGEL3;0,00;;0,00;0,00;0,00;15,80;8,07;-20,64;0,00;16,23;15,44;;0,00;0,00;0,00;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;;-83,32;-18,56
MGEL4;8,99;;-0,48;-0,11;0,13;15,80;8,07;-20,64;1,24;16,23;15,44;;0,10;0,39;-0,35;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;247.996,67;-83,32;-18,56
MGLU3;23,84;0,21;455,39;21,00;7,10;26,91;3,46;1,33;175,48;174,08;-1,40;-0,17;6,08;42,61;-20,77;1,34;4,61;1,56;9,06;0,34;0,66;1,17;15,25;48,29;792.798.220,58;1,14;0,05
MILS3;6,25;;-104,60;1,44;1,13;38,10;-1,30;-3,03;-242,94;-229,84;13,09;-0,08;3,17;5,18;-1,62;3,53;-1,37;-1,08;-0,78;0,78;0,22;0,36;-11,16;;7.423.140,25;4,35;-0,06
MMAQ3;0,00;;0,00;0,00;0,00;8,02;7,66;6,49;0,00;-1,69;-1,72;-0,37;0,00;0,00;0,00;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;;3.787,00;683,70
MMAQ4;49,73;328,32;0,07;0,01;0,01;8,02;7,66;6,49;0,06;-1,69;-1,72;-0,37;0,00;0,02;-0,05;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;;3.787,00;683,70
MMXM3;15,80;;-0,90;-0,12;0,79;-2,34;-4.304,30;-44.701,56;-9,30;-33,53;-24,23;;400,44;-0,12;-0,95;0,02;-13,73;-88,53;2,71;-6,45;7,46;0,00;-67,19;;4.693.947,79;-128,50;-17,64
MNDL3;26,59;;-4,15;-0,42;0,06;33,48;8,96;-3,26;1,51;4,85;3,33;;0,14;-0,10;-0,08;0,30;-10,16;-1,49;-520,81;-0,15;1,15;0,46;5,04;;47.551,45;-62,96;-6,40
MNPR3;6,95;;-3,45;-0,13;0,21;29,39;14,00;-5,83;1,43;1,44;0,01;;0,20;-0,13;-0,36;0,21;-3,89;-6,02;-9,28;-1,55;2,55;1,03;4,71;;60.213,25;-51,89;-2,02
MOAR3;239,98;2,48;-38,97;3,30;2,01;0,39;-120,05;-68,06;-22,10;-20,31;1,79;-0,27;26,53;6,50;-3,44;3,95;-8,48;-5,16;-16,50;0,61;0,39;0,08;-25,48;-11,37;404.930,78;72,63;-6,16
MOVI3;20,10;0,74;626,91;2,71;0,78;21,71;3,86;0,23;37,01;50,45;13,44;0,98;1,43;1.001,72;-1,11;1,00;0,43;0,12;2,43;0,29;0,71;0,54;133,51;116,71;40.428.535,92;7,42;0,03
MRFG3;14,01;;4,62;10,33;0,26;17,44;11,60;3,40;1,35;3,77;2,42;18,42;0,16;1,96;-0,46;1,44;223,61;5,63;22,16;0,03;0,93;1,66;26,24;;125.428.225,88;1,36;3,03
MRSA3B;36,00;1,87;42,13;2,84;1,16;26,27;21,22;8,76;17,39;18,40;2,38;0,39;3,69;56,83;-1,42;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;7.101,14;12,67;0,85
