TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
ESTR3;17,80;;-0,61;-0,03;0,06;47,63;11,87;-22,10;1,14;6,04;4,51;;0,14;-0,03;-0,12;0,21;-4,82;-9,56;-2,96;-1,98;2,98;0,43;-11,86;;22.463,87;-601,37;-29,00
ESTR4;27,00;;-0,93;-0,04;0,09;47,63;11,87;-22,10;1,73;6,04;4,51;;0,21;-0,05;-0,18;0,21;-4,82;-9,56;-2,96;-1,98;2,98;0,43;-11,86;;14.263,67;-601,37;-29,00
ETER3;14,11;;16,42;8,96;1,17;26,24;15,49;7,73;8,19;8,28;0,09;0,10;1,27;9,58;-2,27;1,34;54,57;7,12;34,54;0,13;0,87;0,92;-12,96;;82.108.693,76;1,57;0,86
EUCA3;23,64;;23,59;1,52;0,83;31,25;13,99;5,57;9,39;7,00;1,89;0,31;1,31;102,79;-1,21;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;146.756,82;15,57;1,00
EUCA4;7,38;;7,37;0,47;0,26;31,25;13,99;5,57;2,93;7,00;1,89;0,31;0,41;32,09;-0,38;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;898.697,47;15,57;1,00
EVEN3;12,80;1,13;20,17;1,48;0,49;25,89;10,45;7,93;15,31;13,13;-2,18;-0,21;1,60;1,02;-1,99;2,73;7,31;2,42;4,14;0,33;0,54;0,30;-2,81;-12,22;20.093.497,32;8,68;0,63
EZTC3;43,98;0,67;26,75;2,48;2,21;42,82;28,52;37,96;35,61;31,01;-4,61;-0,32;10,16;5,10;-4,48;6,75;9,27;8,25;6,38;0,89;0,10;0,22;-3,30;-9,33;88.396.458,71;17,74;1,64
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FESA3;32,31;2,16;91,32;1,66;0,99;24,85;13,40;2,16;14,74;11,97;1,39;0,16;1,98;7,86;-1,41;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;25.997,11;19,48;0,35
FESA4;18,61;4,12;52,60;0,96;0,57;24,85;13,40;2,16;8,49;11,97;1,39;0,16;1,14;4,52;-0,81;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;4.311.706,76;19,48;0,35
FHER3;3,03;;0,25;-0,80;0,09;12,57;0,70;34,79;12,34;34,43;22,09;;0,09;0,89;-0,19;1,23;-319,27;35,52;-192,42;-0,11;1,11;1,02;-27,63;141,43;1.068.385,82;-3,81;12,16
FIGE3;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FIGE4;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FLEX3;0,00;;0,00;0,00;0,00;30,08;-0,38;-5,13;0,00;-71,90;-71,90;3,84;0,00;0,00;0,00;1,07;-72,08;-5,47;-6,40;0,08;0,92;1,07;24,52;;;10,74;-7,74
FLRY3;26,75;2,75;48,92;5,03;1,52;25,99;14,76;6,28;20,81;22,74;1,93;0,47;3,07;9,49;-2,33;1,84;10,28;3,10;9,02;0,30;0,70;0,49;11,59;29,49;53.868.017,35;5,32;0,55
FNCN3;0,00;;0,00;0,00;0,00;95,09;-344,67;-344,50;0,00;0,00;;;0,00;0,00;0,00;26,37;-17,66;-16,85;;0,95;0,05;0,05;-22,05;;;12,62;-2,23
FRAS3;9,69;;37,07;2,38;0,76;28,15;10,20;3,93;14,29;18,01;3,72;0,62;1,46;3,60;-1,44;1,82;6,41;2,06;4,68;0,32;0,67;0,52;12,30;-6,17;1.265.519,35;4,07;0,26
FRIO3;65,00;;-1,92;-3,59;0,16;17,81;7,99;-9,69;2,33;9,48;7,15;;0,19;-11,74;-0,54;0,98;-186,84;-8,17;5,93;-0,04;1,00;0,84;10,93;;20.714,14;-18,11;-33,84
FRTA3;6,00;;4,66;-0,19;0,35;42,90;-15,99;25,77;-7,50;-45,53;-38,02;;1,20;-0,16;-0,41;0,06;-3,97;7,50;62,35;-1,89;2,89;0,29;-29,82;;208.822,00;-32,42;1,29
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;-38,45;5.159.958,21;7,86;-0,69
GEPA3;43,01;4,76;16,81;2,29;0,94;42,25;38,02;16,39;7,24;7,16;0,01;0,00;2,75;-8,51;-1,33;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;22.311,44;18,76;2,56
GEPA4;42,14;4,85;16,47;2,25;0,92;42,25;38,02;16,39;7,10;7,16;0,01;0,00;2,70;-8,34;-1,30;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;107.733,58;18,76;2,56
GFSA3;4,77;;-24,52;0,95;0,42;24,71;-8,61;-13,92;-39,61;-42,78;-3,17;0,08;3,41;1,19;-1,80;1,84;-3,87;-1,70;-3,06;0,44;0,56;0,12;-24,01;;24.299.693,29;5,02;-0,19
GGBR3;20,70;0,72;25,12;1,14;0,56;9,93;8,05;3,57;11,14;16,48;3,86;0,39;0,90;2,75;-0,86;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;2.457.212,41;18,18;0,82
GGBR4;24,83;0,60;30,13;1,37;0,67;9,93;8,05;3,57;13,36;16,48;3,86;0,39;1,07;3,29;-1,03;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;323.213.869,38;18,18;0,82
GMAT3;8,31;;29,26;7,38;3,19;24,95;7,51;5,96;23,21;24,51;1,30;0,41;1,74;7,64;-10,42;2,51;25,22;10,89;17,70;0,43;0,56;1,83;;;43.206.730,24;1,13;0,28
GNDI3;74,35;0,22;55,82;6,38;2,86;29,92;13,48;7,99;33,09;32,97;-0,13;-0,02;4,46;26,25;-4,11;1,56;11,43;5,12;8,75;0,45;0,55;0,64;;;371.910.043,76;11,65;1,33
GOAU3;9,65;0,93;19,84;0,90;0,17;9,93;8,06;1,33;3,28;7,53;3,86;1,06;0,26;0,81;-0,25;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;770.756,18;10,67;0,49
GOAU4;11,38;0,79;23,39;1,07;0,19;9,93;8,06;1,33;3,87;7,53;3,86;1,06;0,31;0,95;-0,30;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;117.252.516,85;10,67;0,49
GOLL4;25,15;;-21,88;-5,35;6,16;26,49;-3,96;-40,78;-225,21;-252,00;-26,78;;8,92;-8,66;-7,95;0,24;-24,44;-28,13;12,46;-1,15;2,10;0,69;6,61;;302.592.719,18;-4,70;-1,15
GPAR3;28,60;;20,23;1,96;1,45;53,78;71,27;51,40;14,59;14,07;-0,52;-0,07;10,40;6,53;-2,11;3,53;9,68;7,19;8,24;0,74;0,26;0,14;32,73;;28.324,00;14,61;1,41
GPCP3;20,45;1,50;6,53;2,33;0,76;21,01;14,40;10,73;4,86;5,65;0,69;0,33;0,70;4,69;-1,30;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;3.197.126,15;8,78;3,13
GPCP4;27,39;5,70;8,74;3,12;1,01;21,01;14,40;10,73;6,51;5,65;0,69;0,33;0,94;6,28;-1,74;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;53.433,21;8,78;3,13
GPIV33;3,92;;-0,73;0,22;0,10;100,00;133,67;57,35;-0,31;0,52;0,83;-0,59;;0,39;-0,15;5,44;-30,44;-13,70;-40,29;0,45;0,25;-0,24;17,48;110,83;1.573.199,03;17,70;-5,39
GRND3;8,50;1,97;25,03;2,09;1,90;46,18;13,38;17,75;33,22;27,44;-5,78;-0,36;4,44;3,22;-5,59;9,74;8,35;7,61;5,70;0,91;0,09;0,43;-1,50;0,40;15.702.397,38;4,07;0,34
GSHP3;60,06;;-0,21;-0,20;0,07;66,62;20,78;-575,66;5,95;88,44;82,48;;1,24;3,01;-0,08;1,12;-92,07;-31,18;-3,71;-0,34;1,34;0,05;-11,13;;254.658,86;-303,62;-279,55
GUAR3;15,49;5,70;170,42;1,59;0,59;55,84;0,51;0,70;234,00;269,25;35,25;0,24;1,19;3,10;-1,47;1,47;0,93;0,35;-1,16;0,37;0,63;0,49;10,55;4,30;15.779.658,94;9,73;0,09
HAGA3;3,40;;8,36;-0,53;0,68;27,28;24,51;19,14;6,53;5,36;0,62;;1,60;1,91;-3,99;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;29.253,74;-6,42;0,41
HAGA4;2,01;;4,94;-0,31;0,40;27,28;24,51;19,14;3,86;5,36;0,62;;0,95;1,13;-2,36;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;124.255,56;-6,42;0,41
HAPV3;15,20;0,43;62,68;7,20;4,29;40,49;16,85;11,17;41,55;41,18;-0,37;-0,06;7,00;36,56;-5,81;1,82;11,49;6,85;10,46;0,60;0,40;0,61;;;130.592.334,44;2,11;0,24
HBOR3;11,71;;-58,92;1,26;0,35;13,69;0,83;-2,20;155,00;249,32;94,31;0,76;1,29;0,67;-1,34;3,38;-2,13;-0,59;-0,48;0,28;0,64;0,27;-4,23;;20.428.571,85;9,32;-0,20
HBSA3;6,73;;-32,94;3,52;0,88;21,29;12,97;-11,72;29,76;47,03;17,27;2,04;3,86;4,41;-1,20;4,03;-10,68;-2,67;2,19;0,25;0,75;0,23;65,55;;20.298.890,21;1,91;-0,20
HBTS5;29,51;0,17;-18,71;0,91;0,21;71,38;-21,78;-20,65;-17,74;-25,84;-8,11;0,42;3,86;-1,75;-0,24;0,54;-4,89;-1,10;-5,18;0,22;0,78;0,05;;;95.154,69;32,25;-1,58
HETA3;4,01;;4,90;-0,01;0,19;100,00;80,19;32,53;1,99;318,92;315,74;;1,60;-0,05;-0,20;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;;-750,28;0,82
HETA4;7,61;;9,31;-0,01;0,36;100,00;80,19;32,53;3,78;318,92;315,74;;3,03;-0,10;-0,39;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;29.460,19;-750,28;0,82
HGTX3;18,06;2,44;8,37;1,82;1,31;39,02;8,76;32,60;31,14;28,69;-2,45;-0,14;2,73;3,65;-3,37;2,42;21,69;15,63;1,64;0,72;0,28;0,48;-1,59;-7,61;45.277.993,44;9,94;2,16
HOOT3;0,00;;0,00;0,00;0,00;54,47;-284,86;-318,57;0,00;-0,13;0,02;;0,00;0,00;0,00;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;;-22,84;-9,36
HOOT4;3,02;;-0,32;-0,13;0,12;54,47;-284,86;-318,57;-0,36;-0,13;0,02;;1,03;-0,10;-0,13;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;58.764,44;-22,84;-9,36
HYPE3;33,89;3,50;17,61;2,31;1,26;63,95;30,75;31,40;17,98;18,52;0,54;0,07;5,53;3,71;-2,38;3,56;13,11;7,14;7,45;0,54;0,46;0,23;3,54;23,65;135.170.144,62;14,68;1,92
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,86;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;218.664,47;2,31;-2,18
IDVL4;2,91;;-1,33;1,26;0,08;-18,91;-40,19;-154,60;-5,13;-3,86;;;2,06;0,64;-0,18;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;75.374,41;2,31;-2,18
IGBR3;7,39;;-1,01;-0,10;0,48;80,85;-655,78;-1.542,07;-2,38;-25,70;-23,32;;15,63;-1,23;-0,52;0,15;-9,87;-47,71;198,41;-4,83;5,83;0,03;-8,75;;1.938.714,03;-73,87;-7,29
IGSN3;0,00;;0,00;0,00;0,00;42,78;23,69;4,79;0,00;0,01;0,01;1,35;0,00;0,00;0,00;2,70;4.603,21;1.288,62;6.333,81;0,28;0,72;269,20;9,74;21,41;;0,00;0,18
IGTA3;38,27;1,09;29,26;2,18;1,07;62,81;57,18;32,77;16,77;21,35;4,58;0,60;9,59;10,76;-1,36;1,89;7,45;3,67;5,23;0,49;0,51;0,11;5,50;6,38;100.133.785,68;17,57;1,31
INEP3;9,37;;-0,18;-0,04;0,06;19,54;-4.232,60;-5.843,94;-0,25;-2,63;-2,38;;10,56;-0,04;-0,07;0,10;-19,63;-30,72;21,52;-1,57;2,57;0,01;-53,72;;270.450,94;-264,21;-51,86
INEP4;9,18;;-0,18;-0,03;0,05;19,54;-4.232,60;-5.843,94;-0,24;-2,63;-2,38;;10,35;-0,04;-0,07;0,10;-19,63;-30,72;21,52;-1,57;2,57;0,01;-53,72;;239.698,85;-264,21;-51,86
INNT3;0,00;;0,00;0,00;0,00;21,81;3,30;1,98;0,00;13,46;13,46;1,50;0,00;0,00;0,00;1,58;6,69;0,67;0,51;0,10;0,90;0,34;62,50;37,41;;0,90;0,06
IRBR3;7,39;1,79;-14,42;1,92;0,40;-14,54;-13,47;-8,01;-8,58;-8,58;;;1,16;-5,48;-1,26;0,90;-13,33;-2,79;;0,21;0,79;0,35;17,17;15,00;361.001.084,41;3,85;-0,51
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14
ITSA3;12,14;5,31;14,92;1,87;1,51;28,31;145,27;125,07;12,85;12,55;0,11;0,02;18,66;26,72;-1,68;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;2.313.777,03;6,48;0,81
ITSA4;11,56;5,58;14,21;1,78;1,44;28,31;145,27;125,07;12,23;12,55;0,11;0,02;17,77;25,45;-1,60;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;375.063.333,09;6,48;0,81
ITUB3;28,04;4,65;14,79;2,02;0,14;53,89;-0,46;10,20;-326,49;-347,33;;;1,51;;-0,14;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;22.160.759,82;13,85;1,90
ITUB4;31,66;4,12;16,70;2,29;0,16;53,89;-0,46;10,20;-368,64;-347,33;;;1,70;;-0,16;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;1.222.224.564,03;13,85;1,90
JBDU3;2,53;;-13,05;0,19;0,07;;;;-34,89;-36,71;-12,67;0,07;;-0,39;-0,07;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;113.980,50;13,42;-0,19
JBDU4;1,35;;-6,96;0,10;0,04;;;;-18,62;-36,71;-12,67;0,07;;-0,21;-0,04;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;243.688,53;13,42;-0,19
JBSS3;23,67;2,28;20,60;1,57;0,37;17,04;7,89;1,20;3,13;5,73;2,60;1,30;0,25;2,38;-0,61;1,69;7,64;1,81;14,38;0,24;0,74;1,51;11,17;21,85;391.906.997,74;15,04;1,15
JFEN3;4,33;;-2,09;-3.347,14;307,61;-124,60;-2.910,42;-2.662,77;-1,92;-1,92;0,00;;55,74;2.713,89;-2.352,68;1,15;-159.905,82;-14.695,69;-68.776,40;-0,09;1,16;5,52;-36,70;;55.586,00;0,00;-2,07
JHSF3;7,85;2,92;8,11;1,41;0,77;65,06;95,64;69,16;5,86;6,33;0,47;0,11;5,61;6,06;-0,97;2,60;17,43;9,47;14,53;0,54;0,45;0,14;1,62;49,95;67.254.198,65;5,56;0,97
JOPA3;35,00;0,82;7,72;0,69;0,18;30,82;10,08;3,24;2,48;6,46;3,99;1,10;0,25;0,63;-0,55;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;12.386,19;51,05;4,53
JOPA4;32,06;0,99;7,08;0,63;0,16;30,82;10,08;3,24;2,27;6,46;3,99;1,10;0,23;0,58;-0,50;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;3.206,00;51,05;4,53
JPSA3;26,70;0,52;24,99;1,46;0,37;62,85;53,73;13,30;6,19;11,27;5,08;1,20;3,32;3,72;-0,46;1,89;5,86;1,47;4,74;0,25;0,51;0,11;5,51;;6.880.120,26;18,24;1,07
JSLG3;10,77;;13,10;2,82;0,72;19,78;8,08;2,91;4,71;7,18;2,47;1,48;0,38;1,90;-1,50;3,71;21,52;5,50;13,77;0,26;0,74;1,89;;;2.606.047,71;3,82;0,82
KEPL3;37,15;1,47;14,37;1,90;1,15;26,02;13,33;11,29;12,18;10,27;-1,90;-0,30;1,62;5,94;-2,51;1,55;13,23;7,99;10,61;0,60;0,40;0,71;-8,42;-22,30;6.746.753,12;19,53;2,58
KLBN11;25,49;0,83;-8,90;11,04;0,80;38,23;22,86;-29,13;11,35;19,69;8,34;8,11;2,59;3,14;-1,21;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;136.301.798,44;2,31;-2,86
KLBN3;5,17;0,82;-9,03;11,19;0,81;38,23;22,86;-29,13;11,51;19,69;8,34;8,11;2,63;3,19;-1,23;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;2.192.656,21;0,46;-0,57
KLBN4;5,08;0,83;-8,87;11,00;0,80;38,23;22,86;-29,13;11,31;19,69;8,34;8,11;2,59;3,13;-1,21;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;9.787.663,44;0,46;-0,57
LAME3;20,30;0,07;64,22;3,03;0,94;34,85;8,64;2,86;21,28;24,85;0,01;0,00;1,84;2,61;-2,56;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;51.097.864,91;6,70;0,32
LAME4;25,53;0,06;80,77;3,81;1,19;34,85;8,64;2,86;26,76;24,85;0,01;0,00;2,31;3,28;-3,23;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;252.864.231,71;6,70;0,32
LAVV3;9,29;;33,69;1,68;1,23;41,05;32,74;22,85;23,51;12,12;-11,38;-0,81;7,70;1,60;-14,09;6,48;4,98;3,66;5,94;0,74;0,21;0,16;;;10.367.616,29;5,54;0,28
LCAM3;27,48;1,32;49,13;3,45;1,15;23,69;12,32;5,46;21,78;26,22;4,44;0,70;2,68;31,98;-1,63;1,14;7,03;2,35;6,27;0,33;0,67;0,43;50,13;68,64;77.986.032,44;7,96;0,56
LEVE3;20,55;0,45;29,35;1,97;0,97;23,64;6,21;4,04;19,12;19,79;0,67;0,07;1,19;4,39;-2,26;1,63;6,71;3,30;5,26;0,49;0,51;0,82;1,60;5,40;6.850.026,94;10,43;0,70
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LIGT3;23,50;;-65,87;1,05;0,28;19,17;3,62;-0,90;16,34;32,77;16,43;1,05;0,59;6,61;-0,39;1,17;-1,59;-0,42;1,98;0,27;0,73;0,47;7,79;14,91;57.797.189,97;22,41;-0,36
LINX3;37,54;0,30;-1.493,16;4,22;2,64;66,79;3,94;-0,55;208,61;201,50;-7,11;-0,14;8,22;10,35;-4,85;2,26;-0,28;-0,18;0,81;0,62;0,38;0,32;16,40;-10,47;116.148.697,50;8,89;-0,03
LIPR3;79,00;;28,49;4,65;4,05;;;;30,32;27,36;-2,96;-0,45;;13,17;-6,86;4,06;16,33;14,23;14,73;0,87;0,13;0,00;;;19.230,38;16,98;2,77
LJQQ3;15,00;;57,40;6,08;1,29;41,22;8,62;3,24;21,58;19,84;-1,74;-0,49;1,86;4,19;-4,82;1,72;10,60;2,24;12,08;0,21;0,79;0,69;;;30.250.143,85;2,47;0,26
LLIS3;4,85;;-0,76;0,54;0,13;31,90;-172,04;-68,62;-0,30;-1,72;-1,42;2,52;0,52;1,03;-0,18;2,16;-70,98;-17,67;-75,30;0,25;0,75;0,26;4,50;;591.088,56;9,02;-6,40
LOGG3;34,14;0,62;24,40;1,15;0,85;98,71;185,08;102,20;13,47;15,23;1,76;0,15;24,93;7,35;-1,04;2,84;4,70;3,49;4,27;0,74;0,25;0,03;13,50;-19,27;19.026.079,59;29,75;1,40
LOGN3;16,34;;-16,12;7,94;0,82;16,73;13,98;-10,00;11,53;16,51;4,98;3,43;1,61;2,75;-1,57;2,71;-49,28;-5,11;7,89;0,10;0,90;0,51;1,55;;19.672.098,38;2,06;-1,01
LPSB3;4,96;;-49,52;4,42;1,95;85,78;17,86;-9,39;26,03;21,17;-4,86;-0,83;4,65;6,39;-3,63;2,90;-8,93;-3,93;7,51;0,44;0,57;0,42;-13,72;;4.933.261,76;1,12;-0,10
LREN3;45,19;0,89;28,58;6,80;2,77;59,66;14,16;16,47;33,26;34,28;1,02;0,21;4,71;14,40;-6,29;1,52;23,80;9,70;10,85;0,41;0,59;0,59;12,95;18,45;372.418.910,68;6,64;1,58
LTEL3B;86,61;0,32;62,34;6,62;5,58;;;;59,08;59,12;0,04;0,00;;48,12;-6,48;5,95;10,62;8,95;9,57;0,84;0,16;0,00;;;363.119,00;13,08;1,39
LUPA3;2,38;;-0,47;1,54;0,12;56,37;707,68;1.312,06;-0,87;-3,20;-2,32;4,09;;0,58;-0,20;2,34;-326,35;-26,36;-32,97;0,08;0,92;-0,02;-38,92;;1.177.542,44;1,55;-5,05
LUXM3;0,00;;0,00;0,00;0,00;25,92;13,66;10,95;0,00;12,75;0,41;0,06;0,00;0,00;0,00;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;;18,64;2,27
LUXM4;62,50;7,47;27,59;3,35;2,08;25,92;13,66;10,95;22,12;12,75;0,41;0,06;3,02;17,01;-2,75;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;80.374,75;18,64;2,27
LWSA3;74,17;0,17;526,99;14,21;7,67;41,99;10,43;3,91;197,57;189,64;-7,94;-0,57;20,60;20,37;-26,51;2,13;2,70;1,45;4,15;0,54;0,46;0,37;;;108.543.412,29;5,22;0,14
MAPT3;50,01;;-264,10;-8,02;59,45;;;;-267,17;-253,65;0,00;;;-11.488,48;-59,45;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;5.001,00;-6,23;-0,19
MAPT4;45,00;;-237,65;-7,22;53,49;;;;-240,41;-253,65;0,00;;;-10.337,57;-53,49;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;61.895,09;-6,23;-0,19
MDIA3;35,11;0,71;14,52;1,83;1,23;34,96;11,29;11,31;14,55;14,95;0,40;0,05;1,64;6,70;-2,09;1,80;12,60;8,47;9,31;0,67;0,33;0,75;5,91;-1,46;36.858.739,50;19,18;2,42
MDNE3;11,60;;-7,09;0,98;0,47;25,64;-16,12;-33,09;-14,56;-16,28;-1,72;0,12;2,35;1,80;-0,86;2,33;-13,86;-6,59;-6,31;0,48;0,53;0,20;-13,69;;2.757.286,88;11,80;-1,64
MEAL3;4,87;;-3,04;1,11;0,52;25,41;-42,12;-37,35;-2,69;-2,77;-0,07;0,03;1,13;4,46;-0,71;1,76;-36,63;-17,11;-34,91;0,47;0,53;0,46;29,56;;59.297.392,24;4,38;-1,60
MELK3;7,78;;31,69;1,40;0,82;25,04;11,13;8,80;25,06;15,84;-9,22;-0,51;2,79;1,54;-5,19;2,72;4,41;2,58;3,54;0,59;0,40;0,29;;;3.665.164,21;5,57;0,25
MERC3;30,80;0,40;53,46;2,23;1,85;76,09;23,24;17,05;39,23;28,82;;;9,12;6,45;-2,90;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;32.326,69;13,83;0,58
MERC4;12,00;4,12;20,83;0,87;0,72;76,09;23,24;17,05;15,29;28,82;;;3,55;2,51;-1,13;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;27.134,05;13,83;0,58
MGEL3;0,00;;0,00;0,00;0,00;15,80;8,07;-20,64;0,00;16,20;15,44;;0,00;0,00;0,00;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;;-83,32;-18,56
MGEL4;8,66;;-0,47;-0,10;0,12;15,80;8,07;-20,64;1,19;16,20;15,44;;0,10;0,38;-0,33;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;163.677,39;-83,32;-18,56
MGLU3;24,52;0,13;468,38;21,60;7,30;26,91;3,46;1,33;180,49;179,08;-1,40;-0,17;6,25;43,83;-21,36;1,34;4,61;1,56;9,06;0,34;0,66;1,17;15,25;48,29;1.008.463.403,41;1,14;0,05
MILS3;6,66;;-111,46;1,53;1,20;38,10;-1,30;-3,03;-258,87;-245,78;13,09;-0,08;3,38;5,52;-1,73;3,53;-1,37;-1,08;-0,78;0,78;0,22;0,36;-11,16;;9.384.568,65;4,35;-0,06
MMAQ3;0,00;;0,00;0,00;0,00;8,02;7,66;6,49;0,00;-1,69;-1,72;-0,37;0,00;0,00;0,00;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;;3.787,00;683,70
MMAQ4;49,73;328,32;0,07;0,01;0,01;8,02;7,66;6,49;0,06;-1,69;-1,72;-0,37;0,00;0,02;-0,05;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;725.004,38;3.787,00;683,70
MMXM3;17,45;;-0,99;-0,14;0,88;-2,34;-4.304,30;-44.701,56;-10,27;-34,50;-24,23;;442,26;-0,13;-1,05;0,02;-13,73;-88,53;2,71;-6,45;7,46;0,00;-67,19;;12.480.899,74;-128,50;-17,64
MNDL3;24,55;;-3,84;-0,39;0,06;33,48;8,96;-3,26;1,40;4,73;3,33;;0,13;-0,09;-0,08;0,30;-10,16;-1,49;-520,81;-0,15;1,15;0,46;5,04;;39.003,07;-62,96;-6,40
MNPR3;6,47;;-3,21;-0,12;0,19;29,39;14,00;-5,83;1,33;1,34;0,01;;0,19;-0,12;-0,34;0,21;-3,89;-6,02;-9,28;-1,55;2,55;1,03;4,71;;162.664,82;-51,89;-2,02
MOAR3;208,99;2,73;-33,94;2,88;1,75;0,39;-120,05;-68,06;-19,24;-17,46;1,79;-0,27;23,10;5,66;-2,99;3,95;-8,48;-5,16;-16,50;0,61;0,39;0,08;-25,48;-11,37;157.773,96;72,63;-6,16
