TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
EUCA3;22,50;0,89;22,45;1,45;0,79;31,25;13,99;5,57;8,94;6,86;1,89;0,31;1,25;97,83;-1,15;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;65.105,83;15,57;1,00
EUCA4;7,43;2,98;7,42;0,48;0,26;31,25;13,99;5,57;2,95;6,86;1,89;0,31;0,41;32,31;-0,38;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;693.311,14;15,57;1,00
EVEN3;11,69;1,23;18,42;1,35;0,44;25,89;10,45;7,93;13,99;11,80;-2,18;-0,21;1,46;0,93;-1,82;2,73;7,31;2,42;4,14;0,33;0,54;0,30;-2,81;-12,22;20.548.638,90;8,68;0,63
EZTC3;39,39;0,75;23,96;2,22;1,98;42,82;28,52;37,96;31,90;27,29;-4,61;-0,32;9,10;4,56;-4,02;6,75;9,27;8,25;6,38;0,89;0,10;0,22;-3,30;-9,33;91.263.570,69;17,74;1,64
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FESA3;36,78;2,29;103,96;1,89;1,12;24,85;13,40;2,16;16,78;13,45;1,39;0,16;2,25;8,94;-1,60;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;25.385,06;19,48;0,35
FESA4;21,26;4,37;60,09;1,09;0,65;24,85;13,40;2,16;9,70;13,45;1,39;0,16;1,30;5,17;-0,93;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;5.620.427,79;19,48;0,35
FHER3;3,77;;0,31;-0,99;0,11;12,57;0,70;34,79;15,36;37,44;22,09;;0,11;1,10;-0,23;1,23;-319,27;35,52;-192,42;-0,11;1,11;1,02;-27,63;141,43;1.314.444,86;-3,81;12,16
FIGE3;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FIGE4;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FLEX3;0,00;;0,00;0,00;0,00;30,08;-0,38;-5,13;0,00;-71,90;-71,90;3,84;0,00;0,00;0,00;1,07;-72,08;-5,47;-6,40;0,08;0,92;1,07;24,52;;;10,74;-7,74
FLRY3;28,03;3,06;51,26;5,27;1,59;25,99;14,76;6,28;21,80;23,73;1,93;0,47;3,22;9,94;-2,44;1,84;10,28;3,10;9,02;0,30;0,70;0,49;11,59;29,49;48.530.726,66;5,32;0,55
FNCN3;0,00;;0,00;0,00;0,00;95,09;-344,67;-344,50;0,00;0,00;;;0,00;0,00;0,00;26,37;-17,66;-16,85;;0,95;0,05;0,05;-22,05;;;12,62;-2,23
FRAS3;10,42;;39,86;2,56;0,82;28,15;10,20;3,93;15,37;19,09;3,72;0,62;1,57;3,87;-1,55;1,82;6,41;2,06;4,68;0,32;0,67;0,52;12,30;-6,17;1.483.600,00;4,07;0,26
FRIO3;94,12;;-2,78;-5,20;0,23;17,81;7,99;-9,69;3,38;10,53;7,15;;0,27;-17,00;-0,78;0,98;-186,84;-8,17;5,93;-0,04;1,00;0,84;10,93;;135.212,33;-18,11;-33,84
FRTA3;6,04;;4,15;-0,19;0,35;39,16;-13,42;26,16;-8,08;-48,78;-40,69;;1,09;-0,16;-0,41;0,06;-4,49;8,48;59,38;-1,89;2,89;0,32;-29,82;;201.165,62;-32,42;1,46
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;-38,45;5.159.958,21;7,86;-0,69
GEPA3;41,55;6,27;16,24;2,21;0,91;42,25;38,02;16,39;7,00;7,19;0,01;0,00;2,66;-8,22;-1,28;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;57.408,62;18,76;2,56
GEPA4;43,16;6,04;16,87;2,30;0,95;42,25;38,02;16,39;7,27;7,19;0,01;0,00;2,76;-8,54;-1,33;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;101.645,68;18,76;2,56
GFSA3;4,18;;-21,49;0,83;0,36;24,71;-8,61;-13,92;-34,71;-37,88;-3,17;0,08;2,99;1,04;-1,58;1,84;-3,87;-1,70;-3,06;0,44;0,56;0,12;-24,01;;24.767.688,28;5,02;-0,19
GGBR3;21,98;1,46;26,67;1,21;0,60;9,93;8,05;3,57;11,83;17,16;3,86;0,39;0,95;2,92;-0,92;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;2.672.261,48;18,18;0,82
GGBR4;26,08;1,23;31,65;1,43;0,71;9,93;8,05;3,57;14,03;17,16;3,86;0,39;1,13;3,46;-1,09;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;377.891.579,79;18,18;0,82
GMAT3;8,85;;31,16;7,86;3,39;24,95;7,51;5,96;24,71;26,01;1,30;0,41;1,86;8,13;-11,09;2,51;25,22;10,89;17,70;0,43;0,56;1,83;;;35.537.210,28;1,13;0,28
GNDI3;95,50;0,17;71,69;8,20;3,67;29,92;13,48;7,99;42,51;42,38;-0,13;-0,02;5,73;33,72;-5,28;1,56;11,43;5,12;8,75;0,45;0,55;0,64;;;498.447.997,14;11,65;1,33
GOAU3;10,57;1,70;21,73;0,99;0,18;9,93;8,06;1,33;3,59;7,72;3,86;1,06;0,29;0,88;-0,28;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;784.697,79;10,67;0,49
GOAU4;11,80;1,53;24,25;1,11;0,20;9,93;8,06;1,33;4,01;7,72;3,86;1,06;0,32;0,99;-0,31;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;144.471.899,83;10,67;0,49
GOLL4;23,55;;-20,49;-5,01;5,76;26,49;-3,96;-40,78;-210,88;-237,67;-26,78;;8,35;-8,11;-7,44;0,24;-24,44;-28,13;12,46;-1,15;2,10;0,69;6,61;;235.604.547,03;-4,70;-1,15
GPAR3;53,00;;37,48;3,63;2,69;53,78;71,27;51,40;27,03;26,51;-0,52;-0,07;19,26;12,10;-3,91;3,53;9,68;7,19;8,24;0,74;0,26;0,14;32,73;;98.857,73;14,61;1,41
GPCP3;25,80;1,19;8,23;2,94;0,95;21,01;14,40;10,73;6,14;6,86;0,69;0,33;0,88;5,91;-1,64;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;4.168.486,07;8,78;3,13
GPCP4;28,00;5,57;8,93;3,19;1,04;21,01;14,40;10,73;6,66;6,86;0,69;0,33;0,96;6,42;-1,78;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;42.175,00;8,78;3,13
GPIV33;4,01;;-0,74;0,23;0,10;100,00;133,67;57,35;-0,32;0,51;0,83;-0,59;;0,40;-0,15;5,44;-30,44;-13,70;-40,29;0,45;0,25;-0,24;17,48;110,83;1.717.085,86;17,70;-5,39
GRND3;8,22;2,04;24,21;2,02;1,84;46,18;13,38;17,75;32,13;26,35;-5,78;-0,36;4,30;3,11;-5,41;9,74;8,35;7,61;5,70;0,91;0,09;0,43;-1,50;0,40;14.048.459,07;4,07;0,34
GSHP3;52,82;;-0,19;-0,17;0,06;66,62;20,78;-575,66;5,24;87,72;82,48;;1,09;2,64;-0,07;1,12;-92,07;-31,18;-3,71;-0,34;1,34;0,05;-11,13;;77.045,50;-303,62;-279,55
GUAR3;14,48;2,80;159,31;1,49;0,55;55,84;0,51;0,70;218,74;253,99;35,25;0,24;1,12;2,90;-1,37;1,47;0,93;0,35;-1,16;0,37;0,63;0,49;10,55;4,30;13.466.338,52;9,73;0,09
HAGA3;3,27;;8,04;-0,51;0,66;27,28;24,51;19,14;6,28;5,23;0,62;;1,54;1,84;-3,84;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;33.327,31;-6,42;0,41
HAGA4;1,97;;4,84;-0,31;0,40;27,28;24,51;19,14;3,78;5,23;0,62;;0,93;1,11;-2,31;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;195.372,83;-6,42;0,41
HAPV3;17,30;0,34;71,34;8,20;4,89;40,49;16,85;11,17;47,29;46,92;-0,37;-0,06;7,97;41,61;-6,61;1,82;11,49;6,85;10,46;0,60;0,40;0,61;;;169.472.641,14;2,11;0,24
HBOR3;10,85;;-54,59;1,16;0,32;13,69;0,83;-2,20;143,62;237,93;94,31;0,76;1,20;0,62;-1,24;3,38;-2,13;-0,59;-0,48;0,28;0,64;0,27;-4,23;;20.151.740,76;9,32;-0,20
HBSA3;6,80;;-33,28;3,55;0,89;21,29;12,97;-11,72;30,07;47,34;17,27;2,04;3,90;4,46;-1,21;4,03;-10,68;-2,67;2,19;0,25;0,75;0,23;65,55;;20.267.149,86;1,91;-0,20
HBTS5;26,31;0,19;-16,68;0,82;0,18;71,38;-21,78;-20,65;-15,82;-23,92;-8,11;0,42;3,44;-1,56;-0,21;0,54;-4,89;-1,10;-5,18;0,22;0,78;0,05;;;89.559,44;32,25;-1,58
HETA3;4,01;;4,90;-0,01;0,19;100,00;80,19;32,53;1,99;319,44;315,74;;1,60;-0,05;-0,20;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;;-750,28;0,82
HETA4;9,21;;11,26;-0,01;0,44;100,00;80,19;32,53;4,57;319,44;315,74;;3,66;-0,12;-0,47;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;114.188,11;-750,28;0,82
HGTX3;16,90;2,60;7,83;1,70;1,22;39,02;8,76;32,60;29,14;26,69;-2,45;-0,14;2,55;3,42;-3,15;2,42;21,69;15,63;1,64;0,72;0,28;0,48;-1,59;-7,61;41.596.135,14;9,94;2,16
HOOT3;0,00;;0,00;0,00;0,00;54,47;-284,86;-318,57;0,00;-0,11;0,02;;0,00;0,00;0,00;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;;-22,84;-9,36
HOOT4;2,67;;-0,29;-0,12;0,11;54,47;-284,86;-318,57;-0,32;-0,11;0,02;;0,91;-0,09;-0,11;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;41.170,17;-22,84;-9,36
HYPE3;34,80;3,37;18,08;2,37;1,29;63,95;30,75;31,40;18,47;19,00;0,54;0,07;5,68;3,81;-2,44;3,56;13,11;7,14;7,45;0,54;0,46;0,23;3,54;23,65;95.912.365,90;14,68;1,92
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;289.164,47;2,31;-2,18
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;89.696,16;2,31;-2,18
IGBR3;13,01;;-1,78;-0,18;0,85;80,85;-655,78;-1.542,07;-4,20;-27,52;-23,32;;27,52;-2,17;-0,92;0,15;-9,87;-47,71;198,41;-4,83;5,83;0,03;-8,75;;3.719.697,34;-73,87;-7,29
IGSN3;0,00;;0,00;0,00;0,00;42,78;23,69;4,79;0,00;0,01;0,01;1,35;0,00;0,00;0,00;2,70;4.603,21;1.288,62;6.333,81;0,28;0,72;269,20;9,74;21,41;;0,00;0,18
IGTA3;34,14;1,22;26,10;1,94;0,96;62,81;57,18;32,77;14,96;19,54;4,58;0,60;8,55;9,60;-1,22;1,89;7,45;3,67;5,23;0,49;0,51;0,11;5,50;6,38;74.997.212,79;17,57;1,31
INEP3;33,00;;-0,64;-0,12;0,20;19,54;-4.232,60;-5.843,94;-0,88;-3,22;-2,38;;37,19;-0,13;-0,24;0,10;-19,63;-30,72;21,52;-1,57;2,57;0,01;-53,72;;1.041.990,34;-264,21;-51,86
INEP4;28,75;;-0,55;-0,11;0,17;19,54;-4.232,60;-5.843,94;-0,77;-3,22;-2,38;;32,40;-0,11;-0,21;0,10;-19,63;-30,72;21,52;-1,57;2,57;0,01;-53,72;;1.424.767,69;-264,21;-51,86
INNT3;8,44;;139,82;9,35;0,93;21,81;3,30;1,98;83,80;97,26;13,46;1,50;2,77;6,11;-1,60;1,58;6,69;0,67;0,51;0,10;0,90;0,34;62,50;37,41;;0,90;0,06
IRBR3;7,71;1,71;-15,04;2,00;0,42;-14,54;-13,47;-8,01;-8,95;-8,95;;;1,21;-5,71;-1,31;0,90;-13,33;-2,79;;0,21;0,79;0,35;17,17;15,00;460.697.381,86;3,85;-0,51
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14
ITSA3;12,07;5,34;14,83;1,86;1,50;28,31;145,27;125,07;12,77;12,56;0,11;0,02;18,55;26,57;-1,67;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;2.391.649,31;6,48;0,81
ITSA4;11,61;5,56;14,27;1,79;1,45;28,31;145,27;125,07;12,28;12,56;0,11;0,02;17,85;25,56;-1,61;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;288.187.930,21;6,48;0,81
ITUB3;27,89;4,67;14,71;2,01;0,14;53,89;-0,46;10,20;-324,75;-344,72;;;1,50;;-0,14;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;20.124.164,83;13,85;1,90
ITUB4;31,36;4,16;16,54;2,26;0,15;53,89;-0,46;10,20;-365,15;-344,72;;;1,69;;-0,16;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;986.787.188,45;13,85;1,90
JBDU3;2,44;;-12,59;0,18;0,06;;;;-33,64;-36,48;-12,67;0,07;;-0,38;-0,06;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;79.634,79;13,42;-0,19
JBDU4;1,37;;-7,07;0,10;0,04;;;;-18,89;-36,48;-12,67;0,07;;-0,21;-0,04;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;147.798,00;13,42;-0,19
JBSS3;24,42;2,21;21,25;1,62;0,38;17,04;7,89;1,20;3,23;5,83;2,60;1,30;0,26;2,46;-0,62;1,69;7,64;1,81;14,38;0,24;0,74;1,51;11,17;21,85;339.894.035,66;15,04;1,15
JFEN3;4,33;;-2,09;-3.347,14;307,61;-124,60;-2.910,42;-2.662,77;-1,92;-1,92;0,00;;55,74;2.713,89;-2.352,68;1,15;-159.905,82;-14.695,69;-68.776,40;-0,09;1,16;5,52;-36,70;;55.586,00;0,00;-2,07
JHSF3;7,48;1,95;7,74;1,35;0,73;65,06;95,64;69,16;5,60;6,07;0,47;0,11;5,35;5,78;-0,92;2,60;17,43;9,47;14,53;0,54;0,45;0,14;1,62;49,95;73.869.979,31;5,54;0,97
JOPA3;34,01;0,85;7,51;0,67;0,17;30,82;10,08;3,24;2,41;6,39;3,99;1,10;0,24;0,62;-0,53;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;13.321,30;51,05;4,53
JOPA4;32,06;0,99;7,08;0,63;0,16;30,82;10,08;3,24;2,27;6,39;3,99;1,10;0,23;0,58;-0,50;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;3.206,00;51,05;4,53
JPSA3;24,20;0,57;22,65;1,33;0,33;62,85;53,73;13,30;5,61;10,69;5,08;1,20;3,01;3,37;-0,42;1,89;5,86;1,47;4,74;0,25;0,51;0,11;5,51;;7.506.405,10;18,24;1,07
JSLG3;9,30;0,60;11,31;2,43;0,62;19,78;8,08;2,91;4,07;6,54;2,47;1,48;0,33;1,64;-1,30;3,71;21,52;5,50;13,77;0,26;0,74;1,89;;;4.203.011,48;3,82;0,82
KEPL3;37,16;1,47;14,38;1,90;1,15;26,02;13,33;11,29;12,18;10,28;-1,90;-0,30;1,62;5,94;-2,51;1,55;13,23;7,99;10,61;0,60;0,40;0,71;-8,42;-22,30;6.114.709,97;19,53;2,58
KLBN11;28,73;0,08;-10,04;12,44;0,90;38,23;22,86;-29,13;12,79;21,14;8,34;8,11;2,92;3,54;-1,37;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;144.147.748,69;2,31;-2,86
KLBN3;6,35;0,07;-11,09;13,75;1,00;38,23;22,86;-29,13;14,14;21,14;8,34;8,11;3,23;3,91;-1,51;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;1.928.587,31;0,46;-0,57
KLBN4;5,61;0,08;-9,80;12,15;0,88;38,23;22,86;-29,13;12,49;21,14;8,34;8,11;2,85;3,46;-1,34;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;8.590.564,48;0,46;-0,57
LAME3;19,25;1,12;60,91;2,87;0,89;34,85;8,64;2,86;20,18;23,63;0,01;0,00;1,74;2,47;-2,43;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;39.745.182,41;6,70;0,32
LAME4;24,30;0,88;76,89;3,63;1,13;34,85;8,64;2,86;25,47;23,63;0,01;0,00;2,20;3,12;-3,07;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;263.516.814,17;6,70;0,32
LAVV3;8,76;;31,77;1,58;1,16;41,05;32,74;22,85;22,17;10,78;-11,38;-0,81;7,26;1,51;-13,28;6,48;4,98;3,66;5,94;0,74;0,21;0,16;;;7.586.780,52;5,54;0,28
LCAM3;28,83;1,28;51,55;3,62;1,21;23,69;12,32;5,46;22,85;27,29;4,44;0,70;2,82;33,55;-1,71;1,14;7,03;2,35;6,27;0,33;0,67;0,43;50,13;68,64;87.944.212,07;7,96;0,56
LEVE3;20,53;2,68;29,33;1,97;0,97;23,64;6,21;4,04;19,11;19,77;0,67;0,07;1,19;4,39;-2,25;1,63;6,71;3,30;5,26;0,49;0,51;0,82;1,60;5,40;6.385.305,93;10,43;0,70
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LIGT3;23,25;;-65,17;1,04;0,28;19,17;3,62;-0,90;16,17;32,60;16,43;1,05;0,59;6,54;-0,39;1,17;-1,59;-0,42;1,98;0,27;0,73;0,47;7,79;14,91;35.786.809,24;22,41;-0,36
LINX3;37,97;0,30;-1.510,26;4,27;2,67;66,79;3,94;-0,55;211,00;203,89;-7,11;-0,14;8,32;10,47;-4,91;2,26;-0,28;-0,18;0,81;0,62;0,38;0,32;16,40;-10,47;47.065.693,97;8,89;-0,03
LIPR3;37,53;;13,53;2,21;1,93;;;;14,40;11,45;-2,96;-0,45;;6,26;-3,26;4,06;16,33;14,23;14,73;0,87;0,13;0,00;;;11.487,50;16,98;2,77
LJQQ3;16,08;0,42;61,54;6,52;1,38;41,22;8,62;3,24;23,13;21,39;-1,74;-0,49;1,99;4,49;-5,16;1,72;10,60;2,24;12,08;0,21;0,79;0,69;;;26.753.826,45;2,47;0,26
LLIS3;4,84;;-0,76;0,54;0,13;31,90;-172,04;-68,62;-0,30;-1,72;-1,42;2,52;0,52;1,03;-0,18;2,16;-70,98;-17,67;-75,30;0,25;0,75;0,26;4,50;;502.143,83;9,02;-6,40
LOGG3;33,85;0,63;24,19;1,14;0,84;98,71;185,08;102,20;13,36;15,11;1,76;0,15;24,72;7,29;-1,03;2,84;4,70;3,49;4,27;0,74;0,25;0,03;13,50;-19,27;11.959.707,31;29,75;1,40
LOGN3;15,65;;-15,43;7,61;0,79;16,73;13,98;-10,00;11,04;16,02;4,98;3,43;1,54;2,63;-1,50;2,71;-49,28;-5,11;7,89;0,10;0,90;0,51;1,55;;21.424.517,21;2,06;-1,01
LPSB3;4,67;;-46,63;4,16;1,83;85,78;17,86;-9,39;24,51;19,65;-4,86;-0,83;4,38;6,02;-3,42;2,90;-8,93;-3,93;7,51;0,44;0,57;0,42;-13,72;;4.673.891,62;1,12;-0,10
LREN3;43,08;0,75;27,25;6,49;2,64;59,66;14,16;16,47;31,71;32,73;1,02;0,21;4,49;13,73;-6,00;1,52;23,80;9,70;10,85;0,41;0,59;0,59;12,95;18,45;299.974.578,66;6,64;1,58
LTEL3B;86,61;0,36;62,34;6,62;5,58;;;;59,08;59,12;0,04;0,00;;48,12;-6,48;5,95;10,62;8,95;9,57;0,84;0,16;0,00;;;;13,08;1,39
LUPA3;2,47;;-0,49;1,60;0,13;56,37;707,68;1.312,06;-0,91;-3,23;-2,32;4,09;;0,60;-0,21;2,34;-326,35;-26,36;-32,97;0,08;0,92;-0,02;-38,92;;1.337.751,97;1,55;-5,05
LUXM3;0,00;;0,00;0,00;0,00;25,92;13,66;10,95;0,00;13,05;0,41;0,06;0,00;0,00;0,00;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;;18,64;2,27
LUXM4;64,00;7,30;28,26;3,43;2,13;25,92;13,66;10,95;22,65;13,05;0,41;0,06;3,09;17,42;-2,82;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;66.201,07;18,64;2,27
LWSA3;108,28;0,12;775,01;20,90;11,27;41,99;10,43;3,91;290,55;282,62;-7,94;-0,57;30,30;29,95;-38,99;2,13;2,70;1,45;4,15;0,54;0,46;0,37;;;137.026.179,66;5,18;0,14
MAPT3;50,01;;-264,10;-8,02;59,45;;;;-267,17;-267,15;0,00;;;-11.488,48;-59,45;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;5.001,00;-6,23;-0,19
MAPT4;50,00;;-264,05;-8,02;59,44;;;;-267,12;-267,15;0,00;;;-11.486,19;-59,44;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;34.974,38;-6,23;-0,19
MDIA3;32,91;1,39;13,61;1,72;1,15;34,96;11,29;11,31;13,64;14,04;0,40;0,05;1,54;6,28;-1,96;1,80;12,60;8,47;9,31;0,67;0,33;0,75;5,91;-1,46;31.655.481,79;19,18;2,42
MDNE3;10,00;;-6,12;0,85;0,40;25,64;-16,12;-33,09;-12,56;-14,28;-1,72;0,12;2,02;1,55;-0,74;2,33;-13,86;-6,59;-6,31;0,48;0,53;0,20;-13,69;;3.741.719,48;11,80;-1,64
MEAL3;3,91;;-2,44;0,89;0,42;25,41;-42,12;-37,35;-2,16;-2,24;-0,07;0,03;0,91;3,58;-0,57;1,76;-36,63;-17,11;-34,91;0,47;0,53;0,46;29,56;;55.488.621,14;4,38;-1,60
MELK3;6,71;;27,33;1,20;0,71;25,04;11,13;8,80;21,62;12,39;-9,22;-0,51;2,41;1,32;-4,48;2,72;4,41;2,58;3,54;0,59;0,40;0,29;;;4.772.985,24;5,57;0,25
MERC3;26,50;0,47;46,00;1,92;1,59;76,09;23,24;17,05;33,76;25,89;;;7,84;5,55;-2,50;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;40.223,95;13,83;0,58
MERC4;12,30;4,02;21,35;0,89;0,74;76,09;23,24;17,05;15,67;25,89;;;3,64;2,57;-1,16;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;59.324,77;13,83;0,58
MGEL3;0,00;;0,00;0,00;0,00;15,80;8,07;-20,64;0,00;16,19;15,44;;0,00;0,00;0,00;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;;-83,32;-18,56
MGEL4;8,55;;-0,46;-0,10;0,12;15,80;8,07;-20,64;1,18;16,19;15,44;;0,10;0,37;-0,33;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;224.632,21;-83,32;-18,56
MGLU3;23,96;0,21;457,69;21,11;7,14;26,91;3,46;1,33;176,36;174,96;-1,40;-0,17;6,11;42,82;-20,88;1,34;4,61;1,56;9,06;0,34;0,66;1,17;15,25;48,29;775.415.798,76;1,14;0,05
MILS3;6,23;;-104,26;1,43;1,12;38,10;-1,30;-3,03;-242,16;-229,06;13,09;-0,08;3,16;5,16;-1,61;3,53;-1,37;-1,08;-0,78;0,78;0,22;0,36;-11,16;;7.633.170,10;4,35;-0,06
MMAQ3;0,00;;0,00;0,00;0,00;8,02;7,66;6,49;0,00;-1,69;-1,72;-0,37;0,00;0,00;0,00;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;;3.787,00;683,70
MMAQ4;49,73;328,32;0,07;0,01;0,01;8,02;7,66;6,49;0,06;-1,69;-1,72;-0,37;0,00;0,02;-0,05;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;;3.787,00;683,70
MMXM3;16,90;;-0,96;-0,13;0,85;-2,34;-4.304,30;-44.701,56;-9,95;-34,18;-24,23;;428,32;-0,13;-1,02;0,02;-13,73;-88,53;2,71;-6,45;7,46;0,00;-67,19;;4.508.509,90;-128,50;-17,64
MNDL3;24,01;;-3,75;-0,38;0,06;33,48;8,96;-3,26;1,37;4,70;3,33;;0,12;-0,09;-0,08;0,30;-10,16;-1,49;-520,81;-0,15;1,15;0,46;5,04;;63.257,32;-62,96;-6,40
MNPR3;6,87;;-3,41;-0,13;0,21;29,39;14,00;-5,83;1,42;1,42;0,01;;0,20;-0,12;-0,36;0,21;-3,89;-6,02;-9,28;-1,55;2,55;1,03;4,71;;165.144,72;-51,89;-2,02
MOAR3;229,00;2,60;-37,19;3,15;1,92;0,39;-120,05;-68,06;-21,09;-19,30;1,79;-0,27;25,31;6,21;-3,28;3,95;-8,48;-5,16;-16,50;0,61;0,39;0,08;-25,48;-11,37;370.008,21;72,63;-6,16
MOVI3;20,40;0,72;636,27;2,75;0,79;21,71;3,86;0,23;37,56;51,00;13,44;0,98;1,45;1.016,67;-1,12;1,00;0,43;0,12;2,43;0,29;0,71;0,54;133,51;116,71;43.138.333,55;7,42;0,03
MRFG3;13,97;;4,61;10,30;0,26;17,44;11,60;3,40;1,35;3,77;2,42;18,42;0,16;1,96;-0,46;1,44;223,61;5,63;22,16;0,03;0,93;1,66;26,24;;122.299.975,10;1,36;3,03
MRSA3B;36,00;1,87;42,13;2,84;1,16;26,27;21,22;8,76;17,39;18,40;2,38;0,39;3,69;56,83;-1,42;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;7.101,14;12,67;0,85
