TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
ESTR3;17,80;;-0,61;-0,03;0,06;47,63;11,87;-22,10;1,14;6,04;4,51;;0,14;-0,03;-0,12;0,21;-4,82;-9,56;-2,96;-1,98;2,98;0,43;-11,86;;22.463,87;-601,37;-29,00
ESTR4;26,99;;-0,93;-0,04;0,09;47,63;11,87;-22,10;1,73;6,04;4,51;;0,21;-0,05;-0,18;0,21;-4,82;-9,56;-2,96;-1,98;2,98;0,43;-11,86;;7.967,56;-601,37;-29,00
ETER3;15,53;;18,07;9,86;1,29;26,24;15,49;7,73;9,01;9,10;0,09;0,10;1,40;10,54;-2,49;1,34;54,57;7,12;34,54;0,13;0,87;0,92;-12,96;;81.818.379,41;1,57;0,86
EUCA3;23,01;;22,96;1,48;0,80;31,25;13,99;5,57;9,14;6,92;1,89;0,31;1,28;100,05;-1,18;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;162.305,52;15,57;1,00
EUCA4;7,38;;7,37;0,47;0,26;31,25;13,99;5,57;2,93;6,92;1,89;0,31;0,41;32,09;-0,38;1,03;6,44;3,50;7,77;0,54;0,46;0,63;6,48;19,12;947.846,72;15,57;1,00
EVEN3;12,55;1,15;19,78;1,45;0,48;25,89;10,45;7,93;15,02;12,83;-2,18;-0,21;1,57;1,00;-1,95;2,73;7,31;2,42;4,14;0,33;0,54;0,30;-2,81;-12,22;20.060.690,55;8,68;0,63
EZTC3;44,05;0,67;26,79;2,48;2,21;42,82;28,52;37,96;35,67;31,06;-4,61;-0,32;10,17;5,10;-4,49;6,75;9,27;8,25;6,38;0,89;0,10;0,22;-3,30;-9,33;88.180.493,69;17,74;1,64
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16
FESA3;32,88;2,12;92,93;1,69;1,00;24,85;13,40;2,16;15,00;11,86;1,39;0,16;2,01;7,99;-1,43;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;25.540,71;19,48;0,35
FESA4;17,98;4,27;50,82;0,92;0,55;24,85;13,40;2,16;8,20;11,86;1,39;0,16;1,10;4,37;-0,78;1,73;1,82;1,08;8,36;0,60;0,40;0,50;9,09;19,29;4.320.310,62;19,48;0,35
FHER3;2,95;;0,24;-0,77;0,09;12,57;0,70;34,79;12,02;34,10;22,09;;0,08;0,86;-0,18;1,23;-319,27;35,52;-192,42;-0,11;1,11;1,02;-27,63;141,43;771.458,38;-3,81;12,16
FIGE3;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FIGE4;0,00;;0,00;0,00;0,00;100,00;91,40;46,81;0,00;-9,31;-9,31;-0,35;0,00;0,00;0,00;590,35;1,95;1,94;2,68;1,00;0,00;0,04;;-6,38;;97,51;1,90
FLEX3;0,00;;0,00;0,00;0,00;30,08;-0,38;-5,13;0,00;-71,90;-71,90;3,84;0,00;0,00;0,00;1,07;-72,08;-5,47;-6,40;0,08;0,92;1,07;24,52;;;10,74;-7,74
FLRY3;27,09;2,72;49,54;5,09;1,54;25,99;14,76;6,28;21,07;23,00;1,93;0,47;3,11;9,61;-2,36;1,84;10,28;3,10;9,02;0,30;0,70;0,49;11,59;29,49;55.225.964,76;5,32;0,55
FNCN3;0,00;;0,00;0,00;0,00;95,09;-344,67;-344,50;0,00;0,00;;;0,00;0,00;0,00;26,37;-17,66;-16,85;;0,95;0,05;0,05;-22,05;;;12,62;-2,23
FRAS3;8,71;0,83;33,32;2,14;0,69;28,15;10,20;3,93;12,84;16,57;3,72;0,62;1,31;3,23;-1,30;1,82;6,41;2,06;4,68;0,32;0,67;0,52;12,30;-6,17;1.199.649,79;4,07;0,26
FRIO3;65,00;;-1,92;-3,59;0,16;17,81;7,99;-9,69;2,33;9,48;7,15;;0,19;-11,74;-0,54;0,98;-186,84;-8,17;5,93;-0,04;1,00;0,84;10,93;;20.714,14;-18,11;-33,84
FRTA3;5,80;;4,50;-0,18;0,34;42,90;-15,99;25,77;-7,25;-45,28;-38,02;;1,16;-0,15;-0,40;0,06;-3,97;7,50;62,35;-1,89;2,89;0,29;-29,82;;222.997,86;-32,42;1,29
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;-38,45;5.159.958,21;7,86;-0,69
GEPA3;42,49;4,81;16,61;2,26;0,93;42,25;38,02;16,39;7,16;7,14;0,01;0,00;2,72;-8,41;-1,31;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;23.370,88;18,76;2,56
GEPA4;42,21;4,85;16,50;2,25;0,93;42,25;38,02;16,39;7,11;7,14;0,01;0,00;2,70;-8,35;-1,30;0,72;13,64;5,61;16,92;0,41;0,59;0,34;2,48;-2,91;111.146,18;18,76;2,56
GFSA3;4,81;;-24,72;0,96;0,42;24,71;-8,61;-13,92;-39,94;-43,12;-3,17;0,08;3,44;1,20;-1,81;1,84;-3,87;-1,70;-3,06;0,44;0,56;0,12;-24,01;;24.558.324,93;5,02;-0,19
GGBR3;19,49;0,77;23,65;1,07;0,53;9,93;8,05;3,57;10,49;15,59;3,86;0,39;0,84;2,59;-0,81;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;2.444.446,62;18,18;0,82
GGBR4;22,96;0,65;27,86;1,26;0,62;9,93;8,05;3,57;12,35;15,59;3,86;0,39;0,99;3,05;-0,96;2,41;4,53;2,23;5,04;0,49;0,50;0,63;-1,40;-3,95;320.869.373,52;18,18;0,82
GMAT3;7,72;;27,18;6,85;2,96;24,95;7,51;5,96;21,56;22,86;1,30;0,41;1,62;7,09;-9,68;2,51;25,22;10,89;17,70;0,43;0,56;1,83;;;45.790.790,76;1,13;0,28
GNDI3;74,86;0,22;56,20;6,42;2,88;29,92;13,48;7,99;33,32;33,20;-0,13;-0,02;4,49;26,43;-4,14;1,56;11,43;5,12;8,75;0,45;0,55;0,64;;;388.927.634,66;11,65;1,33
GOAU3;9,13;0,99;18,77;0,86;0,16;9,93;8,06;1,33;3,10;7,27;3,86;1,06;0,25;0,76;-0,24;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;771.341,69;10,67;0,49
GOAU4;10,49;0,86;21,56;0,98;0,18;9,93;8,06;1,33;3,56;7,27;3,86;1,06;0,29;0,88;-0,28;2,42;4,56;0,83;5,04;0,18;0,50;0,63;-1,40;1,60;116.768.758,28;10,67;0,49
GOLL4;27,05;;-23,53;-5,75;6,62;26,49;-3,96;-40,78;-242,23;-269,01;-26,78;;9,59;-9,31;-8,55;0,24;-24,44;-28,13;12,46;-1,15;2,10;0,69;6,61;;319.782.704,83;-4,70;-1,15
GPAR3;26,01;;18,39;1,78;1,32;53,78;71,27;51,40;13,26;12,75;-0,52;-0,07;9,45;5,94;-1,92;3,53;9,68;7,19;8,24;0,74;0,26;0,14;32,73;;17.146,00;14,61;1,41
GPCP3;17,70;1,73;5,65;2,02;0,65;21,01;14,40;10,73;4,21;5,04;0,69;0,33;0,61;4,06;-1,12;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;3.026.702,14;8,78;3,13
GPCP4;27,00;5,78;8,62;3,08;1,00;21,01;14,40;10,73;6,42;5,04;0,69;0,33;0,92;6,19;-1,71;1,63;35,71;11,58;27,32;0,32;0,62;1,08;16,77;;51.940,87;8,78;3,13
GPIV33;3,90;;-0,72;0,22;0,10;100,00;133,67;57,35;-0,31;0,52;0,83;-0,59;;0,39;-0,14;5,44;-30,44;-13,70;-40,29;0,45;0,25;-0,24;17,48;110,83;1.280.037,59;17,70;-5,39
GRND3;8,28;2,03;24,38;2,04;1,86;46,18;13,38;17,75;32,36;26,58;-5,78;-0,36;4,33;3,14;-5,45;9,74;8,35;7,61;5,70;0,91;0,09;0,43;-1,50;0,40;13.863.816,34;4,07;0,34
GSHP3;61,49;;-0,22;-0,20;0,07;66,62;20,78;-575,66;6,09;88,58;82,48;;1,27;3,08;-0,09;1,12;-92,07;-31,18;-3,71;-0,34;1,34;0,05;-11,13;;290.771,00;-303,62;-279,55
GUAR3;16,22;5,44;178,45;1,67;0,62;55,84;0,51;0,70;245,02;280,27;35,25;0,24;1,25;3,24;-1,54;1,47;0,93;0,35;-1,16;0,37;0,63;0,49;10,55;4,30;16.521.982,00;9,73;0,09
HAGA3;3,44;;8,46;-0,54;0,69;27,28;24,51;19,14;6,60;10,24;0,62;;1,62;1,93;-4,03;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;27.455,24;-6,42;0,41
HAGA4;5,80;;14,26;-0,90;1,16;27,28;24,51;19,14;11,13;10,24;0,62;;2,73;3,26;-6,80;1,76;-6,34;8,16;-15,99;-1,29;2,29;0,43;-8,09;-12,85;222.997,86;-6,42;0,41
HAPV3;15,17;0,43;62,55;7,19;4,28;40,49;16,85;11,17;41,47;41,10;-0,37;-0,06;6,99;36,48;-5,80;1,82;11,49;6,85;10,46;0,60;0,40;0,61;;;140.244.904,79;2,11;0,24
HBOR3;12,01;;-60,43;1,29;0,36;13,69;0,83;-2,20;158,97;253,29;94,31;0,76;1,33;0,69;-1,38;3,38;-2,13;-0,59;-0,48;0,28;0,64;0,27;-4,23;;20.274.151,59;9,32;-0,20
HBSA3;6,58;;-32,20;3,44;0,86;21,29;12,97;-11,72;29,10;46,37;17,27;2,04;3,77;4,32;-1,17;4,03;-10,68;-2,67;2,19;0,25;0,75;0,23;65,55;;21.114.340,86;1,91;-0,20
HBTS5;25,00;0,20;-15,85;0,78;0,17;71,38;-21,78;-20,65;-15,03;-23,13;-8,11;0,42;3,27;-1,48;-0,20;0,54;-4,89;-1,10;-5,18;0,22;0,78;0,05;;;18.215,58;32,25;-1,58
HETA3;4,01;;4,90;-0,01;0,19;100,00;80,19;32,53;1,99;319,07;315,74;;1,60;-0,05;-0,20;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;;-750,28;0,82
HETA4;8,07;;9,87;-0,01;0,38;100,00;80,19;32,53;4,00;319,07;315,74;;3,21;-0,11;-0,41;0,02;-0,11;3,89;-1,70;-35,72;36,72;0,12;-21,42;-46,73;13.075,81;-750,28;0,82
HGTX3;18,26;1,82;8,47;1,84;1,32;39,02;8,76;32,60;31,49;29,04;-2,45;-0,14;2,76;3,69;-3,40;2,42;21,69;15,63;1,64;0,72;0,28;0,48;-1,59;-7,61;47.375.327,21;9,94;2,16
HOOT3;0,00;;0,00;0,00;0,00;54,47;-284,86;-318,57;0,00;-0,13;0,02;;0,00;0,00;0,00;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;;-22,84;-9,36
HOOT4;3,02;;-0,32;-0,13;0,12;54,47;-284,86;-318,57;-0,36;-0,13;0,02;;1,03;-0,10;-0,13;0,05;-40,98;-36,82;35,21;-0,90;1,95;0,12;-11,72;;49.017,38;-22,84;-9,36
HYPE3;32,50;3,64;16,89;2,21;1,21;63,95;30,75;31,40;17,25;17,78;0,54;0,07;5,30;3,56;-2,28;3,56;13,11;7,14;7,45;0,54;0,46;0,23;3,54;23,65;132.787.319,97;14,68;1,92
IDVL3;2,55;;-1,17;1,10;0,07;-18,91;-40,19;-154,60;-4,50;-4,50;;;1,81;0,56;-0,15;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;124.865,59;2,31;-2,18
IDVL4;2,57;;-1,18;1,11;0,07;-18,91;-40,19;-154,60;-4,53;-4,50;;;1,82;0,57;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;51.130,59;2,31;-2,18
IGBR3;6,75;;-0,93;-0,09;0,44;80,85;-655,78;-1.542,07;-2,18;-25,50;-23,32;;14,28;-1,13;-0,48;0,15;-9,87;-47,71;198,41;-4,83;5,83;0,03;-8,75;;1.871.432,97;-73,87;-7,29
IGSN3;0,00;;0,00;0,00;0,00;42,78;23,69;4,79;0,00;0,01;0,01;1,35;0,00;0,00;0,00;2,70;4.603,21;1.288,62;6.333,81;0,28;0,72;269,20;9,74;21,41;;0,00;0,18
IGTA3;39,20;1,07;29,97;2,23;1,10;62,81;57,18;32,77;17,17;21,76;4,58;0,60;9,82;11,02;-1,40;1,89;7,45;3,67;5,23;0,49;0,51;0,11;5,50;6,38;108.460.090,41;17,57;1,31
INEP3;7,99;;-0,14;-0,03;0,05;17,99;-5.670,95;-8.120,15;-0,20;-2,29;-2,09;;11,28;-0,03;-0,06;0,10;-22,42;-33,82;23,29;-1,51;2,51;0,00;-53,72;;248.322,21;-256,60;-57,53
INEP4;8,27;;-0,14;-0,03;0,05;17,99;-5.670,95;-8.120,15;-0,21;-2,29;-2,09;;11,67;-0,03;-0,06;0,10;-22,42;-33,82;23,29;-1,51;2,51;0,00;-53,72;;209.984,17;-256,60;-57,53
INNT3;0,00;;0,00;0,00;0,00;21,81;3,30;1,98;0,00;13,46;13,46;1,50;0,00;0,00;0,00;1,58;6,69;0,67;0,51;0,10;0,90;0,34;62,50;37,41;;0,90;0,06
IRBR3;7,28;1,80;-14,20;1,89;0,40;-14,54;-13,47;-8,01;-8,45;-8,45;;;1,14;-5,39;-1,24;0,90;-13,33;-2,79;;0,21;0,79;0,35;17,17;15,00;370.587.555,03;3,85;-0,51
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14
ITSA3;11,91;5,42;14,64;1,84;1,48;28,31;145,27;125,07;12,60;12,36;0,11;0,02;18,31;26,22;-1,65;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;2.440.957,62;6,48;0,81
ITSA4;11,41;5,65;14,02;1,76;1,42;28,31;145,27;125,07;12,07;12,36;0,11;0,02;17,54;25,12;-1,58;2,32;12,56;10,13;12,49;0,81;0,15;0,08;-0,05;5,31;398.595.642,31;6,48;0,81
ITUB3;27,68;4,71;14,60;2,00;0,14;53,89;-0,46;10,20;-322,30;-343,14;;;1,49;;-0,14;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;21.626.508,59;13,85;1,90
ITUB4;31,30;4,16;16,51;2,26;0,15;53,89;-0,46;10,20;-364,45;-343,14;;;1,68;;-0,16;;13,69;0,93;;0,07;0,93;0,09;8,39;4,93;1.277.937.930,28;13,85;1,90
JBDU3;2,58;;-13,31;0,19;0,07;;;;-35,58;-37,59;-12,67;0,07;;-0,40;-0,07;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;126.638,31;13,42;-0,19
JBDU4;1,42;;-7,33;0,11;0,04;;;;-19,58;-37,59;-12,67;0,07;;-0,22;-0,04;0,00;-1,44;-0,51;-0,51;0,35;0,65;0,00;;;262.808,07;13,42;-0,19
JBSS3;22,37;2,42;19,79;1,51;0,36;17,04;7,89;1,20;3,01;5,60;2,60;1,30;0,24;2,29;-0,58;1,69;7,64;1,81;14,38;0,24;0,74;1,51;11,17;21,85;401.258.222,28;14,80;1,13
JFEN3;4,33;;-2,09;-3.347,14;307,61;-124,60;-2.910,42;-2.662,77;-1,92;-1,92;0,00;;55,74;2.713,89;-2.352,68;1,15;-159.905,82;-14.695,69;-68.776,40;-0,09;1,16;5,52;-36,70;;55.586,00;0,00;-2,07
JHSF3;8,10;2,83;8,37;1,46;0,79;65,06;95,64;69,16;6,05;6,52;0,47;0,11;5,79;6,25;-1,00;2,60;17,43;9,47;14,53;0,54;0,45;0,14;1,62;49,95;69.437.018,00;5,56;0,97
JOPA3;35,00;0,82;7,72;0,69;0,18;30,82;10,08;3,24;2,48;6,45;3,99;1,10;0,25;0,63;-0,55;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;11.278,67;51,05;4,53
JOPA4;18,06;1,75;3,99;0,35;0,09;30,82;10,08;3,24;1,28;6,45;3,99;1,10;0,13;0,33;-0,28;1,70;8,88;2,28;5,20;0,26;0,66;0,71;3,46;-6,68;52.303.730,56;51,05;4,53
JPSA3;26,33;0,52;24,64;1,44;0,36;62,85;53,73;13,30;6,10;11,18;5,08;1,20;3,28;3,67;-0,46;1,89;5,86;1,47;4,74;0,25;0,51;0,11;5,51;;7.173.599,24;18,24;1,07
JSLG3;11,00;;13,38;2,88;0,74;19,78;8,08;2,91;4,81;7,29;2,47;1,48;0,39;1,94;-1,53;3,71;21,52;5,50;13,77;0,26;0,74;1,89;;;2.376.178,76;3,82;0,82
KEPL3;37,00;1,48;14,31;1,89;1,14;26,02;13,33;11,29;12,13;10,22;-1,90;-0,30;1,62;5,91;-2,50;1,55;13,23;7,99;10,61;0,60;0,40;0,71;-8,42;-22,30;6.608.991,21;19,53;2,58
KLBN11;23,90;0,89;-8,35;10,35;0,75;38,23;22,86;-29,13;10,64;18,99;8,34;8,11;2,43;2,95;-1,14;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;137.772.164,72;2,31;-2,86
KLBN3;4,85;0,87;-8,47;10,50;0,76;38,23;22,86;-29,13;10,80;18,99;8,34;8,11;2,47;2,99;-1,16;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;2.187.026,66;0,46;-0,57
KLBN4;4,74;0,89;-8,28;10,26;0,74;38,23;22,86;-29,13;10,55;18,99;8,34;8,11;2,41;2,92;-1,13;3,90;-123,94;-8,97;1,71;0,07;0,91;0,31;15,98;-0,43;10.032.260,31;0,46;-0,57
LAME3;19,24;0,08;60,87;2,87;0,89;34,85;8,64;2,86;20,17;23,16;0,01;0,00;1,74;2,47;-2,43;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;49.995.370,00;6,70;0,32
LAME4;23,61;0,06;74,70;3,52;1,10;34,85;8,64;2,86;24,75;23,16;0,01;0,00;2,14;3,03;-2,98;2,33;4,72;1,47;5,16;0,31;0,60;0,51;3,26;10,35;237.811.760,07;6,70;0,32
LAVV3;9,20;;33,36;1,66;1,22;41,05;32,74;22,85;23,28;11,90;-11,38;-0,81;7,62;1,58;-13,95;6,48;4,98;3,66;5,94;0,74;0,21;0,16;;;11.112.000,03;5,54;0,28
LCAM3;26,24;1,38;46,92;3,30;1,10;23,69;12,32;5,46;20,79;25,24;4,44;0,70;2,56;30,53;-1,56;1,14;7,03;2,35;6,27;0,33;0,67;0,43;50,13;68,64;80.423.092,17;7,96;0,56
LEVE3;20,36;0,46;29,08;1,95;0,96;23,64;6,21;4,04;18,95;19,62;0,67;0,07;1,18;4,35;-2,24;1,63;6,71;3,30;5,26;0,49;0,51;0,82;1,60;5,40;7.135.746,83;10,43;0,70
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76
LIGT3;23,55;;-66,01;1,05;0,28;19,17;3,62;-0,90;16,38;32,81;16,43;1,05;0,59;6,63;-0,39;1,17;-1,59;-0,42;1,98;0,27;0,73;0,47;7,79;14,91;62.781.248,55;22,41;-0,36
LINX3;36,88;0,31;-1.466,91;4,15;2,59;66,79;3,94;-0,55;204,94;197,83;-7,11;-0,14;8,08;10,17;-4,77;2,26;-0,28;-0,18;0,81;0,62;0,38;0,32;16,40;-10,47;127.465.686,34;8,89;-0,03
LIPR3;77,50;;27,95;4,56;3,98;;;;29,74;26,78;-2,96;-0,45;;12,92;-6,73;4,06;16,33;14,23;14,73;0,87;0,13;0,00;;;21.757,17;16,98;2,77
LJQQ3;15,15;;57,98;6,14;1,30;41,22;8,62;3,24;21,80;20,05;-1,74;-0,49;1,88;4,23;-4,87;1,72;10,60;2,24;12,08;0,21;0,79;0,69;;;29.098.984,59;2,47;0,26
LLIS3;4,92;;-0,77;0,55;0,14;31,90;-172,04;-68,62;-0,31;-1,72;-1,42;2,52;0,53;1,05;-0,18;2,16;-70,98;-17,67;-75,30;0,25;0,75;0,26;4,50;;617.541,79;9,02;-6,40
LOGG3;32,78;0,65;23,43;1,10;0,82;98,71;185,08;102,20;12,94;14,69;1,76;0,15;23,94;7,06;-0,99;2,84;4,70;3,49;4,27;0,74;0,25;0,03;13,50;-19,27;19.590.566,31;29,75;1,40
LOGN3;17,05;;-16,82;8,29;0,86;16,73;13,98;-10,00;12,03;17,01;4,98;3,43;1,68;2,87;-1,64;2,71;-49,28;-5,11;7,89;0,10;0,90;0,51;1,55;;20.765.101,90;2,06;-1,01
LPSB3;5,05;;-50,42;4,50;1,98;85,78;17,86;-9,39;26,50;21,64;-4,86;-0,83;4,73;6,51;-3,70;2,90;-8,93;-3,93;7,51;0,44;0,57;0,42;-13,72;;5.125.215,48;1,12;-0,10
LREN3;44,61;0,73;28,22;6,72;2,74;59,66;14,16;16,47;32,83;33,85;1,02;0,21;4,65;14,21;-6,21;1,52;23,80;9,70;10,85;0,41;0,59;0,59;12,95;18,45;390.544.782,07;6,64;1,58
LTEL3B;86,61;0,32;62,34;6,62;5,58;;;;59,08;59,12;0,04;0,00;;48,12;-6,48;5,95;10,62;8,95;9,57;0,84;0,16;0,00;;;363.119,00;13,08;1,39
LUPA3;2,28;;-0,45;1,47;0,12;56,37;707,68;1.312,06;-0,84;-3,16;-2,32;4,09;;0,56;-0,19;2,34;-326,35;-26,36;-32,97;0,08;0,92;-0,02;-38,92;;896.309,24;1,55;-5,05
LUXM3;0,00;;0,00;0,00;0,00;25,92;13,66;10,95;0,00;12,85;0,41;0,06;0,00;0,00;0,00;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;;18,64;2,27
LUXM4;62,99;7,42;27,81;3,38;2,10;25,92;13,66;10,95;22,30;12,85;0,41;0,06;3,04;17,14;-2,78;2,02;12,15;7,55;7,49;0,62;0,38;0,69;13,39;26,08;83.509,52;18,64;2,27
LWSA3;63,60;0,20;451,89;12,19;6,57;41,99;10,43;3,91;169,42;161,48;-7,94;-0,57;17,67;17,46;-22,73;2,13;2,70;1,45;4,15;0,54;0,46;0,37;;;110.471.960,00;5,22;0,14
MAPT3;50,01;;-264,10;-8,02;59,45;;;;-267,17;-253,65;0,00;;;-11.488,48;-59,45;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;5.001,00;-6,23;-0,19
MAPT4;45,00;;-237,65;-7,22;53,49;;;;-240,41;-253,65;0,00;;;-10.337,57;-53,49;0,00;-3,04;-22,51;3,00;-7,41;8,41;0,00;;;61.895,09;-6,23;-0,19
MDIA3;33,90;0,74;14,02;1,77;1,19;34,96;11,29;11,31;14,05;14,45;0,40;0,05;1,59;6,47;-2,02;1,80;12,60;8,47;9,31;0,67;0,33;0,75;5,91;-1,46;38.589.100,97;19,18;2,42
MDNE3;11,25;;-6,88;0,95;0,45;25,64;-16,12;-33,09;-14,13;-15,84;-1,72;0,12;2,28;1,75;-0,83;2,33;-13,86;-6,59;-6,31;0,48;0,53;0,20;-13,69;;2.690.369,28;11,80;-1,64
MEAL3;4,30;;-2,68;0,98;0,46;25,41;-42,12;-37,35;-2,38;-2,45;-0,07;0,03;1,00;3,94;-0,63;1,76;-36,63;-17,11;-34,91;0,47;0,53;0,46;29,56;;51.763.287,55;4,38;-1,60
MELK3;7,92;;32,26;1,42;0,83;25,04;11,13;8,80;25,51;16,29;-9,22;-0,51;2,84;1,56;-5,28;2,72;4,41;2,58;3,54;0,59;0,40;0,29;;;3.550.381,10;5,57;0,25
MERC3;21,40;0,58;37,14;1,55;1,28;76,09;23,24;17,05;27,26;21,50;;;6,33;4,48;-2,02;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;19.695,83;13,83;0,58
MERC4;11,01;4,49;19,11;0,80;0,66;76,09;23,24;17,05;14,02;21,50;;;3,26;2,30;-1,04;4,73;4,16;3,46;;0,83;0,17;0,20;-19,89;58,90;17.669,06;13,83;0,58
MGEL3;0,00;;0,00;0,00;0,00;15,80;8,07;-20,64;0,00;16,10;15,44;;0,00;0,00;0,00;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;;-83,32;-18,56
MGEL4;7,50;;-0,40;-0,09;0,10;15,80;8,07;-20,64;1,03;16,10;15,44;;0,08;0,33;-0,29;2,01;-22,28;-25,84;13,88;-1,16;2,16;1,25;4,34;;96.202,21;-83,32;-18,56
MGLU3;22,99;0,14;439,16;20,25;6,85;26,91;3,46;1,33;169,22;167,82;-1,40;-0,17;5,86;41,09;-20,03;1,34;4,61;1,56;9,06;0,34;0,66;1,17;15,25;48,29;1.032.620.374,55;1,14;0,05
MILS3;6,97;;-116,65;1,60;1,26;38,10;-1,30;-3,03;-270,92;-257,83;13,09;-0,08;3,54;5,78;-1,81;3,53;-1,37;-1,08;-0,78;0,78;0,22;0,36;-11,16;;9.996.516,10;4,35;-0,06
MMAQ3;0,00;;0,00;0,00;0,00;8,02;7,66;6,49;0,00;-1,69;-1,72;-0,37;0,00;0,00;0,00;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;;3.787,00;683,70
MMAQ4;49,73;328,32;0,07;0,01;0,01;8,02;7,66;6,49;0,06;-1,69;-1,72;-0,37;0,00;0,02;-0,05;2,76;18,05;12,48;15,89;0,69;0,31;1,92;11,72;15,69;725.004,38;3.787,00;683,70
MMXM3;17,05;;-0,97;-0,13;0,86;-2,34;-4.304,30;-44.701,56;-10,04;-34,27;-24,23;;432,12;-0,13;-1,03;0,02;-13,73;-88,53;2,71;-6,45;7,46;0,00;-67,19;;14.177.854,97;-128,50;-17,64
MNDL3;24,01;;-3,75;-0,38;0,06;33,48;8,96;-3,26;1,37;4,70;3,33;;0,12;-0,09;-0,08;0,30;-10,16;-1,49;-520,81;-0,15;1,15;0,46;5,04;;43.842,13;-62,96;-6,40
MNPR3;6,44;;-3,19;-0,12;0,19;29,39;14,00;-5,83;1,33;1,34;0,01;;0,19;-0,12;-0,34;0,21;-3,89;-6,02;-9,28;-1,55;2,55;1,03;4,71;;184.529,45;-51,89;-2,02
MOAR3;230,00;2,48;-37,35;3,17;1,93;0,39;-120,05;-68,06;-21,18;-19,39;1,79;-0,27;25,42;6,23;-3,29;3,95;-8,48;-5,16;-16,50;0,61;0,39;0,08;-25,48;-11,37;93.803,56;72,63;-6,16
